tweet_id	name	text	mined_at	created_at	retweets	favorites	hashtags	mentions	location
1189979799302758400	BWebazine	WeWork’s Ousted C.E.O. Adam Neumann Sidelined a Pregnant Employee, She Claims http://bonbonlifestylewebazine.com/2019/11/01/weworks-ousted-c-e-o-adam-neumann-sidelined-a-pregnant-employee-she-claims/ …pic.twitter.com/ygzJvgxtg4	2019-11-11 16:21:50.105659	2019-10-31 18:57:47+00:00	0	0			
1189979785436508162	somsirsa	WeWork’s Ousted C.E.O. Adam Neumann Sidelined a Pregnant Employee, She Claims https://somsirsac.wordpress.com/2019/11/01/weworks-ousted-c-e-o-adam-neumann-sidelined-a-pregnant-employee-she-claims/ …	2019-11-11 16:21:50.105660	2019-10-31 18:57:44+00:00	0	0			
1189979749059219456	4PawShop	#WeWorkCompaniesInc #Discrimination WeWork’s Ousted C.E.O. Adam Neumann Is Accused of Pregnancy Discrimination http://dlvr.it/RHMPH1 http://bit.ly/2wTtJV pic.twitter.com/KCUKZhznLP	2019-11-11 16:21:50.105660	2019-10-31 18:57:35+00:00	1	0	#WeWorkCompaniesInc #Discrimination		
1189979742193307648	PotIsRad	"""WeWork’s Ousted C.E.O. Adam Neumann Sidelined a Pregnant Employee, She Claims"" by David Yaffe-Bellany via NYT https://ift.tt/324PZ8T"	2019-11-11 16:21:50.105663	2019-10-31 18:57:33+00:00	0	0			
1189979423468068867	Eva_Christense	WeWork’s Ousted C.E.O. Adam Neumann Sidelined a Pregnant Employee, She Claims	2019-11-11 16:21:50.105663	2019-10-31 18:56:17+00:00	0	0			
1189979412504174592	MarkGou37613103	"""WeWork’s Ousted C.E.O. Adam Neumann Sidelined a Pregnant Employee, She Claims"" by David Yaffe-Bellany via NYT https://ift.tt/324PZ8T pic.twitter.com/0cSVOQidwn"	2019-11-11 16:21:50.105664	2019-10-31 18:56:15+00:00	0	1			
1189979242177560576	kivestu	I'm old enough to remember when this classified as a crazy WeWork story... https://www.wsj.com/articles/wework-takes-a-dip-in-the-wave-pool-business-1510765780 …	2019-11-11 16:21:50.105665	2019-10-31 18:55:34+00:00	0	0			
1189979202201800705	Sadd19951	#RT @nytimes: A former chief of staff to WeWork co-founder Adam Neumann says in a new complaint that she was repeatedly punished after she became pregnant, saying she couldn't go along on business trips “due to his penchant for bringing marijuana on char… https://nyti.ms/31ZmjtP	2019-11-11 16:21:50.105666	2019-10-31 18:55:25+00:00	0	0	#RT	@nytimes	
1189979100640940033	HigheelsClub	Nóis last weekend Tomorrow new faces, new bar. Can't wait #friends #fun #travel #thursdaymood #thingstodoinlondon #bars #restaurants #meetup #work #officeday #tourist #solotravel#meetup #wework #london… https://www.instagram.com/p/B4Sxs9oHVO4/?igshid=mupkvi4tf89n …	2019-11-11 16:21:50.105667	2019-10-31 18:55:00+00:00	0	0	#friends #fun #travel #thursdaymood #thingstodoinlondon #bars #restaurants #meetup #work #officeday #tourist #solotravel #meetup #wework #london		
1189979006126481408	teresaeder	WeWork’s Ousted C.E.O. Adam Neumann Sidelined a Pregnant Employee, She Claims https://nyti.ms/36ln0AX	2019-11-11 16:21:50.105668	2019-10-31 18:54:38+00:00	0	0			
1189978999864332288	DrSonamsharma	WeWork’s Ousted C.E.O. Adam Neumann Sidelined a Pregnant Employee, She Claims by BY DAVID YAFFE-BELLANY https://newstrandblog.wordpress.com/2019/10/31/weworks-ousted-c-e-o-adam-neumann-sidelined-a-pregnant-employee-she-claims-by-by-david-yaffe-bellany/ …pic.twitter.com/Dqh7K4h7i5	2019-11-11 16:21:50.105668	2019-10-31 18:54:36+00:00	0	0			
1189978985100271616	garjunp	WeWork’s Ousted C.E.O. Adam Neumann Sidelined a Pregnant Employee, She Claims by BY DAVID YAFFE-BELLANY http://viral7.news.blog/2019/11/01/weworks-ousted-c-e-o-adam-neumann-sidelined-a-pregnant-employee-she-claims-by-by-david-yaffe-bellany/ …pic.twitter.com/jm58vVHvvg	2019-11-11 16:21:50.105669	2019-10-31 18:54:33+00:00	0	0			
1189978820654358528	lizrhoffman	New lawsuit backs up @eliotwb's excellent reporting on WeWork CEO Adam Neumann's in-air hobbies https://www.nytimes.com/2019/10/31/business/wework-neumann-discrimination-complaint.html …pic.twitter.com/4kimzKtf8n	2019-11-11 16:21:50.105670	2019-10-31 18:53:54+00:00	7	14		@eliotwb	
1189978692279263238	gaz_catt	"""WeWork’s Ousted C.E.O. Adam Neumann Sidelined a Pregnant Employee, She Claims"" by David Yaffe-Bellany via NYT https://ift.tt/324PZ8T #leadership"	2019-11-11 16:21:50.105671	2019-10-31 18:53:23+00:00	0	0	#leadership		
1189978666845065216	nytimesbusiness	Adam Neumann's chief of staff at WeWork faced a pattern of gender and pregnancy discrimination, she says in a complaint filed with the EEOC today. https://nyti.ms/2N2Rq38 By @yaffebellany	2019-11-11 16:21:50.105672	2019-10-31 18:53:17+00:00	1	2		@yaffebellany	
1189978570409402368	sprintsback	There were reports of discontent between ⁦ @marceloclaure⁩ & Misra month’s ago. Apparently Marcelo’s concerns were valid! Now he has another enormous challenge in fixing WeWork! Rajeev Misra Built SoftBank’s Huge Tech Fund. Now He Has to Save It. WSJ https://www.wsj.com/articles/rajeev-misra-built-softbanks-vision-fund-now-he-has-to-save-it-11572536439 …	2019-11-11 16:21:50.105672	2019-10-31 18:52:54+00:00	0	0		@marceloclaure	
1189978564562706433	MikeA1957	Wonder if my Lender would wire me money if I was to run out of operating capital? Maybe if they have already invested $10Billion & agreed to invest another $8Billion. How does SoftBank justify their $18 Billion investment when WeWork is worth $8Billion? https://lnkd.in/ekSsJs9	2019-11-11 16:21:50.105675	2019-10-31 18:52:53+00:00	0	0			
1189978377740070912	d_menic	Sloppy WeWork is very accurate	2019-11-11 16:21:50.105675	2019-10-31 18:52:08+00:00	0	0			
1189978371175964672	nytimes	"A former chief of staff to WeWork co-founder Adam Neumann says in a new complaint that she was repeatedly punished after she became pregnant, saying she couldn't go along on business trips “due to his penchant for bringing marijuana on chartered flights"" https://nyti.ms/31ZmjtP"	2019-11-11 16:21:50.105676	2019-10-31 18:52:07+00:00	68	180			
1189978353811496960	prestonattebery	WeWork changed the world, but will be able to capture very little of the value as hotels, office buildings, and others adopt the coworking model https://twitter.com/sararahmcb/status/1189968984755638274 …	2019-11-11 16:21:50.105677	2019-10-31 18:52:02+00:00	0	1			
1189978111640817665	firstnameisjeff	Cautious WeWork	2019-11-11 16:21:50.105678	2019-10-31 18:51:05+00:00	0	0			
1189977979209887747	tonybalogna	RIP WeWork	2019-11-11 16:21:50.105678	2019-10-31 18:50:33+00:00	0	1			
1189977709037998080	Barb_The_Great	"""WeWork’s Ousted C.E.O. Adam Neumann Sidelined a Pregnant Employee, She Claims"" by David Yaffe-Bellany via NYT https://ift.tt/324PZ8T"	2019-11-11 16:21:50.105679	2019-10-31 18:49:29+00:00	0	0			
1189977457249665025	JaraUlises	Nice...!! Green is life..!!!	2019-11-11 16:21:50.105680	2019-10-31 18:48:29+00:00	0	0			
1189977013743955968	ethanhays	Def WeWork for sheer greed and $$wasted Def Deadspin for killing an online community that people actually cared about	2019-11-11 16:21:50.105681	2019-10-31 18:46:43+00:00	0	2			
1189976618174996480	alexanderrusso	Chris Whittle gets a glossy WP magazine feature with the required journalistic fig leaf (below) but in the age of WeWork I'm not sure it's enough http://ow.ly/7zrh30pOujM pic.twitter.com/jIWlg5mlQf	2019-11-11 16:21:50.105682	2019-10-31 18:45:09+00:00	0	1			
1189976602161111040	conorsen	[ @bopinion] The lesson of Grubhub is that restaurants touting the growth of their delivery businesses are a bit like office buildings saying what a great tenant WeWork is: https://www.bloomberg.com/opinion/articles/2019-10-31/food-delivery-is-a-dead-end-for-grubhub-doordash-and-postmates …	2019-11-11 16:21:50.105682	2019-10-31 18:45:05+00:00	11	46		@bopinion	
1189976102271246336	JorgeJimenez1	What a Product Manager Actually Does by WeWork Senior PM http://dlvr.it/RHMM8b pic.twitter.com/bNxfi7EMPi	2019-11-11 16:21:50.105683	2019-10-31 18:43:06+00:00	0	0			
1189976089994547200	productschool	What a Product Manager Actually Does by WeWork Senior PM http://dlvr.it/RHMM5C pic.twitter.com/fUSVkdN1iL	2019-11-11 16:21:50.105684	2019-10-31 18:43:03+00:00	0	0			
1189975703166603266	FTTRADING70	#DeutscheBank #SoftBank #WeWork Rajeev Misra and The same old bandits, doing it again in 2019. just like the last time see credit derivative.. You can't make it up https://twitter.com/lisaabramowicz1/status/1189966850672726021 …	2019-11-11 16:21:50.105686	2019-10-31 18:41:30+00:00	0	0	#DeutscheBank #SoftBank #WeWork		
1189975518260523008	nomukik	‘It’s Definitely Pretty Empty’: Why Saving WeWork Will Be Hard https://nyti.ms/2W9zk2D	2019-11-11 16:21:50.105687	2019-10-31 18:40:46+00:00	0	0			
1189975407514324994	business	WeWork Executive Chairman Marcelo Claure has promised to boost diversity on its all-male board of directors https://bloom.bg/2JE0fhO	2019-11-11 16:21:50.105688	2019-10-31 18:40:20+00:00	6	10			
1189974331385712640	ellenhuet	tidbit: when WeWork's S-1 came out, it seemed like it had enough cash to last into spring. Then people said it would run out by Nov. Why the jump? WeWork was spending even more bc it thought it'd be public by Q4 and wanted strong growth in first earnings https://www.bloomberg.com/news/articles/2019-10-30/softbank-wires-1-5-billion-to-wework-weeks-before-funds-run-out …	2019-11-11 16:21:50.105689	2019-10-31 18:36:03+00:00	12	28			
1189974251320827904	BloombergAsia	WeWork Executive Chairman Marcelo Claure has promised to boost diversity on its all-male board of directors https://bloom.bg/2NuvMUI	2019-11-11 16:21:50.105690	2019-10-31 18:35:44+00:00	0	3			
1189974088351174657	ThestatespostT	Incredibly Stable Company WeWork Appears To Be Investing In Incredibly Stable Industry: Esports https://ift.tt/34jBboc	2019-11-11 16:21:50.105691	2019-10-31 18:35:05+00:00	0	0			
1189973615695007744	ejyheng	RT technology: RT GillianTan: WeWork executive chairman marceloclaure tells staff: - Diversity is coming to board (all-male) & management (top 3 execs are male) - Promised answers re: job cuts/restructuring in the next month - No plans to entirely exit … https://www.bloomberg.com/news/articles/2019-10-31/wework-executive-chairman-claure-promises-more-board-diversity …	2019-11-11 16:21:50.105692	2019-10-31 18:33:13+00:00	0	0			
1189972814754918400	finzine	$S $9984 WeWork Executive Chairman Claure Promises More Board Diversity via http://www.hvper.com/?ref=s	2019-11-11 16:21:50.105693	2019-10-31 18:30:02+00:00	0	0			
1189972672039530496	divergefx	bearish wework!	2019-11-11 16:21:50.105693	2019-10-31 18:29:28+00:00	0	0			
1189972108475977729	PalakObama	WeWork bathrooms play the saddest music	2019-11-11 16:21:50.105694	2019-10-31 18:27:13+00:00	0	1			
1189971811452293121	SylvanLane	Explain to me the difference between Drunk Unicorn and the other WeWork-related costumes	2019-11-11 16:21:50.105695	2019-10-31 18:26:03+00:00	0	2			
1189971566563667974	paulineplast2	Oh dear. I'm Slutty WeWork. What does it mean? What does it mean?	2019-11-11 16:21:50.105696	2019-10-31 18:25:04+00:00	0	0			
1189971564579741697	ParisFinForum	RT @CBinsights https://cbi.vc/2q8XvlI Is @WeWork’s business model just a “house of cards” fueled by “Silicon Valley pixie dust,” as critics have claimed? Spooked would-be public market investors certainly thought so. Dive, if you dare, into our analysis of ho...	2019-11-11 16:21:50.105697	2019-10-31 18:25:04+00:00	0	0		@CBinsights @WeWork	
1189971511920205824	jaysrla	Slutty WeWork pic.twitter.com/KFt5MjcBaE	2019-11-11 16:21:50.105698	2019-10-31 18:24:51+00:00	0	2			
1189971038777610241	esports	WeWork Is Reportedly Expanding Into Esports With New ‘Play By We’ Venture https://www.forbes.com/sites/sergeiklebnikov/2019/10/29/wework-is-reportedly-expanding-into-esports-with-new-play-by-we-venture/#659b4bd57a54 …	2019-11-11 16:21:50.105699	2019-10-31 18:22:58+00:00	0	2	#659b4bd57a54		
1189971026689421312	ex_Tesla	Dead WeWork https://twitter.com/RampCapitalLLC/status/1189966096121643008 …	2019-11-11 16:21:50.105700	2019-10-31 18:22:56+00:00	0	5			
1189970527848484871	sararahmcb	makes compleeeeete sense. Would love to see someone write a comparison of this approach to the business model vs a pure co-working play à la WeWork vs a pure social club play	2019-11-11 16:21:50.105701	2019-10-31 18:20:57+00:00	0	1			
1189970357026983937	Realicity	Prob WeWork. More $$and market share on the line.	2019-11-11 16:21:50.105702	2019-10-31 18:20:16+00:00	0	2			
1189970272406982657	mbw_87	Bullish WeWork.....FML	2019-11-11 16:21:50.105702	2019-10-31 18:19:56+00:00	0	2			
1189970188122370050	kinggreggory	me starting lease at wework wework: ok! u have to be here day after halloween at 9am! me: yeah good luck with that, maybe ill roll thru around 3 wework: ok i guess we can reschedule orientation me: nono its ok ill orient myself	2019-11-11 16:21:50.105704	2019-10-31 18:19:36+00:00	0	1			
1189970183026290688	sum18	Hey Scott, you broke WeWork you can break FB. Do it for humanity, do it for personal ego, just do it!	2019-11-11 16:21:50.105705	2019-10-31 18:19:34+00:00	0	4			
1189969895771066368	Investment_S	The shock of WeWork's failed IPO has helped awaken investors from the dream that easy finance will last forever. http://www.investmentstrategies.ca.advisor.news/wework-debacle-teaches-investors-a-lesson-about-value/?c=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJub2RlX2lkIjozMDg2MywicHJldmlldyI6ZmFsc2UsImNvbW1faWQiOjE1OTQxODIsImRlc3RfaWQiOjIxOTk2NDR9.55sFvcSZgPGS0lf-tN04cyM80HTEigjrWP4CxWam4Bo …pic.twitter.com/vJ7HqL3uWO	2019-11-11 16:21:50.105706	2019-10-31 18:18:26+00:00	0	0			
1189969753663844352	p_gyula	Who is bullish Wework? Please come forward XD	2019-11-11 16:21:50.105707	2019-10-31 18:17:52+00:00	0	0			
1189969404206956544	spadoffice	...next to watch fro troubles not #google #Alphabet #googlealphabet or #ads revenues which has slumped this time around but watch #github @github slam down like many have #TechNewshttps://www.wsj.com/articles/grubhub-deals-gut-check-for-food-delivery-companies-11572384327?mod=hp_lista_pos2 …	2019-11-11 16:21:50.105710	2019-10-31 18:16:29+00:00	0	0	#google #Alphabet #googlealphabet #ads #github #TechNewshttps	@github	
1189969074278633472	Ranzware	Incredibly Stable Company WeWork Appears To Be Investing In Incredibly Stable Industry: Esports https://www.ranzware.com/2019/10/31/incredibly-stable-company-wework-appears-to-be-investing-in-incredibly-stable-industry-esports … #Tech #Technews #Ranzware	2019-11-11 16:21:50.105710	2019-10-31 18:15:10+00:00	0	0	#Tech #Technews #Ranzware		
1189968829583101953	rereviewnyc	ICYMI: WeWork could cause a disaster for New York City's real estate market. https://www.businessinsider.com/wework-new-york-city-real-estate-threat-adam-neumann-ceo-2019-9 …	2019-11-11 16:21:50.105711	2019-10-31 18:14:12+00:00	0	0			
1189968681960271872	wokecm	"""WeWork Executive Chairman Claure Promises More Board Diversity"" yes, this is what they need"	2019-11-11 16:21:50.105714	2019-10-31 18:13:36+00:00	0	0			
1189968609939865600	alexgiess	Does he share the same astrologer than WeWork former CEO?	2019-11-11 16:21:50.105715	2019-10-31 18:13:19+00:00	0	2			
1189968273418440706	maia_mcc	WeWork is at peak WeWork today. pic.twitter.com/HYDn6jcxMW	2019-11-11 16:21:50.105716	2019-10-31 18:11:59+00:00	3	15			
1189968071189884928	Taylor_Soper	For this month's analysis of our GeekWire 200 rankings, @jamescthorne analyzed what the WeWork flop means for Seattle’s top startups and IPO prospects: https://www.geekwire.com/2019/new-world-unicorns-wework-flop-means-seattles-top-startups/ …	2019-11-11 16:21:50.105716	2019-10-31 18:11:11+00:00	0	0		@jamescthorne	
1189967800699424768	SamEngler9	Blessed to receive my first offer from Rose-Hulman! Thank you so much @JFlores1316 for this opportunity! #wework pic.twitter.com/6c0yWLvPoN	2019-11-11 16:21:50.105717	2019-10-31 18:10:06+00:00	3	11	#wework	@JFlores1316	
1189967572889812992	RobBar88	WeWork created a whole in the returns as well as assets for the fund. https://twitter.com/lisaabramowicz1/status/1189966850672726021 …	2019-11-11 16:21:50.105718	2019-10-31 18:09:12+00:00	0	2			
1189967363585785856	N_O_T_H	The WeWork of shared yoga spaces	2019-11-11 16:21:50.105719	2019-10-31 18:08:22+00:00	0	2			
1189967318593478658	GillianTan	WeWork executive chairman @marceloclaure tells staff: - Diversity is coming to board (all-male) & management (top 3 execs are male) - Promised answers re: job cuts/restructuring in the next month - No plans to entirely exit any market $WEhttps://www.bloomberg.com/news/articles/2019-10-31/wework-executive-chairman-claure-promises-more-board-diversity …	2019-11-11 16:21:50.105720	2019-10-31 18:08:11+00:00	7	11		@marceloclaure	
1189967209965031424	4PawShop	WeWork Appears to Be Investing in Esports http://dlvr.it/RHMFY9 http://bit.ly/2wTtJV pic.twitter.com/fsZUak7RMB	2019-11-11 16:21:50.105721	2019-10-31 18:07:46+00:00	1	0			
1189967106198167552	CBinsights	Is @WeWork’s business model just a “house of cards” fueled by “Silicon Valley pixie dust,” as critics have claimed? Spooked would-be public market investors certainly thought so. Dive, if you dare, into our analysis of how WeWork makes & spends its money: https://cbi.vc/2q8XvlI	2019-11-11 16:21:50.105722	2019-10-31 18:07:21+00:00	1	10		@WeWork	
1189967079237201921	wealthmanagr	The shock of WeWork's failed IPO has helped awaken investors from the dream that easy finance will last forever. http://www.advisorstream.com/read/wework-debacle-teaches-investors-a-lesson-about-value/?c=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJub2RlX2lkIjo5MjgsInByZXZpZXciOmZhbHNlLCJjb21tX2lkIjoxNTkzODE0LCJkZXN0X2lkIjoyMTk4OTY0fQ.OiKq9Y-qPKVG7F-IJ8LH6r3yg9KUEceOO5uN3kg2B4s …pic.twitter.com/t7AV827lVh	2019-11-11 16:21:50.105722	2019-10-31 18:07:14+00:00	0	0			
1189966519653916672	DaniRucks	pray for wework	2019-11-11 16:21:50.105723	2019-10-31 18:05:01+00:00	0	0			
1189965978504957952	touhou_vevo	wework founder guy was a captain in the idf if you were wondering	2019-11-11 16:21:50.105724	2019-10-31 18:02:52+00:00	0	1			
1189965837337321473	dillandale	A WeWork retreat https://twitter.com/daniecal/status/1189904446580576258 …	2019-11-11 16:21:50.105726	2019-10-31 18:02:18+00:00	0	0			
1189965594398883840	artofhometeam	Happy Halloween!! Come by WeWork today for treats and a pumpkin carving contest! #ArtOfHomeTeam #WeWork #PumpkinCarving #Halloween2019pic.twitter.com/bQO5hLlqBA	2019-11-11 16:21:50.105726	2019-10-31 18:01:20+00:00	0	0	#ArtOfHomeTeam #WeWork #PumpkinCarving #Halloween2019pic		
1189965550337843200	peter_j_doherty	Imagine if Softbank spent those wework billions on something useful and with purpose! https://twitter.com/BoyanSlat/status/1189903509472210944 …	2019-11-11 16:21:50.105727	2019-10-31 18:01:10+00:00	0	0			
1189965379239583744	qwerty__red	Incredibly Stable Company WeWork Appears To Be Investing In Incredibly Stable Industry: Esports https://qwerty.red/incredibly-stable-company-wework-appears-to-be-investing-in-incredibly-stable-industry-esports/ …pic.twitter.com/qd8RvUxmcj	2019-11-11 16:21:50.105728	2019-10-31 18:00:29+00:00	0	0			
1189965341776056321	GinSecurities	WeWork Executive Chairman Claure Promises More Board Diversity oh , that fixes everything ? that really what the focus is on ?	2019-11-11 16:21:50.105729	2019-10-31 18:00:20+00:00	1	7			
1189964666232918016	mattragas	Bill Ackman says WeWork could be worth ‘zero’: https://www.ft.com/content/b31df9ae-fa9b-11e9-98fd-4d6c20050229 … via @financialtimes #PRAD564	2019-11-11 16:21:50.105730	2019-10-31 17:57:39+00:00	0	0	#PRAD564	@financialtimes	
1189964555671048192	Elemil	Halloween party, ofc! . . . #halloween #officeparty #fun #october2019 #autumn @WeWork https://www.instagram.com/p/B4SrFlNAx8T/?igshid=1xx130lzb1l3c …	2019-11-11 16:21:50.105731	2019-10-31 17:57:13+00:00	0	0	#halloween #officeparty #fun #october2019 #autumn	@WeWork	
1189964317199917056	StefRappeneau	"""Incredibly Stable Company WeWork Appears To Be Investing In Incredibly Stable Industry: Esports"". A bit tongue-in-cheeky, but having seen the financials of esport up close & personal I cannot disagree with @cecianasta. Let's love esport & be realistichttps://kotaku.com/incredibly-stable-company-wework-appears-to-be-investin-1839503664?utm_medium=sharefromsite&utm_source=_twitter …"	2019-11-11 16:21:50.105732	2019-10-31 17:56:16+00:00	0	5		@cecianasta	
1189963726457311232	ronaldnzimora	Wait! Wait!! Must be another WeWork. https://twitter.com/iamjohnsonemma/status/1189611567425478656 …	2019-11-11 16:21:50.105732	2019-10-31 17:53:55+00:00	0	4			
1189963560115326976	DalofThirel	"He dozed when he backed ""Wework"" too."	2019-11-11 16:21:50.105733	2019-10-31 17:53:15+00:00	0	0			
1189963532336386048	Balanced_Focus	Correct - Boeing is now too big to jail/fail. Shit, pretty much everything with a billion dollar market cap in the public markets (and even some like WeWork in private markets) are simply not allowed to face the music for crimes and/or severe mismanagement.	2019-11-11 16:21:50.105734	2019-10-31 17:53:09+00:00	0	1			
1189963215372832769	COValueInv	Spent the morning at the original WeWork... the public library. The coffee's not as good but it's free.	2019-11-11 16:21:50.105735	2019-10-31 17:51:53+00:00	0	0			
1189963147794436096	marekchinedu	WeWork has the basics of the business correct. The business of subletting real estate is good business. They hire a new CEO with better image like Uber did and they'll be fine.	2019-11-11 16:21:50.105736	2019-10-31 17:51:37+00:00	3	3			
1189962229359079430	davidmihm	Worse 2019 management: WeWork or Deadspin?	2019-11-11 16:21:50.105737	2019-10-31 17:47:58+00:00	0	5			
1189962228843401217	kylekeesling	If you wake up on a Casper mattress, work out with a Peloton, Uber to your desk at a WeWork, order DoorDash for lunch, take a Lyft home, and get dinner via Postmates, you’ve interacted with 7 cos. that will collectively lose nearly $14B this year. https://www.theatlantic.com/ideas/archive/2019/10/say-goodbye-millennial-urban-lifestyle/599839/?fbclid=IwAR3s-_ah6XbOSRnwaZ2Se1B-0Ov_ICKtY4JbWp1o1S-nzOOzRGH6WObFCB0 …	2019-11-11 16:21:50.105738	2019-10-31 17:47:58+00:00	0	0			
1189961997271494656	loukwok	WeWork opening coworking space for food startups http://dlvr.it/RHM9sb	2019-11-11 16:21:50.105739	2019-10-31 17:47:03+00:00	0	0			
1189961996361273345	gowdyfinancial	WeWork opening coworking space for food startups http://dlvr.it/RHM9sZ	2019-11-11 16:21:50.105740	2019-10-31 17:47:03+00:00	0	0			
1189961830774530050	dfutterlaw	Congratulations - you may be a WeWork investor. In a development that has been under-reported, mutual funds have become some of the largest late stage venture investors. Mutual funds have to address daily purchases and redempti…https://lnkd.in/e78GVb5 https://reut.rs/2JELECZ	2019-11-11 16:21:50.105740	2019-10-31 17:46:23+00:00	0	0			
1189961748482269189	WaltLightShed	No dollars to invest? How much did SoftBank just put into WeWork again?	2019-11-11 16:21:50.105741	2019-10-31 17:46:03+00:00	0	3			
1189961540935569409	uprightcomms	WeWork says it has no plans to pull back in the Bay Area — but if it did, there would likely be no shortage of tenants eager to replace it. http://ow.ly/Uiog30pNFEQ?amp=1 …	2019-11-11 16:21:50.105742	2019-10-31 17:45:14+00:00	0	0			
1189961512862924801	BrianKnotts88	More pics from #CNGOC : @Serendipitylabs booth, @Varidesk booth, @knotel booth from the 2nd floor of the @Convene booth, @WeWork booth -- @CoreNetGlobal #CoreNetGlobal #CNGpic.twitter.com/CTOrcSCtgM	2019-11-11 16:21:50.105743	2019-10-31 17:45:07+00:00	0	0	#CNGOC #CoreNetGlobal #CNGpic	@Serendipitylabs @Varidesk @knotel @Convene @WeWork @CoreNetGlobal	
1189961450585874432	agilewiz	How to build when VCs dont let you build and wont fund you to go slow, they will only fund when you run fast till you fall and die, same you have seen with Wework, For me #Newman is not the villian, the villian is #Som and #SoftBank who wants to grow fast!	2019-11-11 16:21:50.105744	2019-10-31 17:44:52+00:00	0	2	#Newman #Som #SoftBank		
1189960730298085377	jonnythakkar	Great essay by @MattZeitlin on the WeWork bubble: https://nplusonemag.com/online-only/online-only/then-wecame-to-the-end/ …	2019-11-11 16:21:50.105745	2019-10-31 17:42:01+00:00	0	3		@MattZeitlin	
1189960321718530051	W_V_I	WeWork Is Reportedly Expanding Into Esports With New ‘Play By We’ Venture via @forbeshttps://www.forbes.com/sites/sergeiklebnikov/2019/10/29/wework-is-reportedly-expanding-into-esports-with-new-play-by-we-venture/#6ae746357a54 …	2019-11-11 16:21:50.105746	2019-10-31 17:40:23+00:00	0	1	#6ae746357a54	@forbeshttps	
1189960158689890305	Kiefer_Blaq	- Between 10 per cent and 15 per cent of Juul’s 4,000-strong workforce is set to be cut. WeWork... Ub3r.... JUUL...... when will these companies learn to stop	2019-11-11 16:21:50.105746	2019-10-31 17:39:44+00:00	0	0			
1189959611455070210	ManuMidolo	Tomorrow we will (finally!) publish a long investigation into #WeWork. It will be open on @PropertyWeek's website but I can assure you it looks better on print, so buy the mag! More to come...pic.twitter.com/xYir7lE4xR	2019-11-11 16:21:50.105747	2019-10-31 17:37:34+00:00	5	11	#WeWork	@PropertyWeek	
1189959428545695744	NatoshiSokamoto	Hey, @profgalloway found your next @WeWork thanks for the post @Timccopeland	2019-11-11 16:21:50.105749	2019-10-31 17:36:50+00:00	0	1		@profgalloway @WeWork @Timccopeland	
1189959234584104961	miradu	Softbank just bought my HELOC from figure Can I wework them too?!	2019-11-11 16:21:50.105750	2019-10-31 17:36:04+00:00	0	6			
1189959131295309827	AmandaChapman4	@aimeetandoi us every single day at WeWork https://twitter.com/mattbooshell/status/1189333592427651073 …	2019-11-11 16:21:50.105751	2019-10-31 17:35:39+00:00	0	1		@aimeetandoi	
1189958725051834369	Ridayks	When creativity gets a platform. Courtesy: wework bodhitree_india #happyhalloween #pumpkincarving #gettingcreativewithfood #pumpkinart #halloween2019 #digitalnomad #lifeoffreelacer… https://www.instagram.com/p/B4SobXXJAEei3k6EmUwRU4MRk4AfihH3-B3RME0/?igshid=p4ese2naguak …	2019-11-11 16:21:50.105751	2019-10-31 17:34:03+00:00	0	0	#happyhalloween #pumpkincarving #gettingcreativewithfood #pumpkinart #halloween2019 #digitalnomad #lifeoffreelacer		
1189957983037480962	DSMWcom	Incredibly Stable Company WeWork Appears To Be Investing In Incredibly Stable Industry: Esports http://www.dontspreadmywealth.com/incredibly-stable-company-wework-appears-to-be-investing-in-incredibly-stable-industry-esports/ …	2019-11-11 16:21:50.105752	2019-10-31 17:31:06+00:00	0	0			
1189957919892217862	omergertel	This is spot on. And now WeWork will have to figure out if it calculated COGS right, to right the ship. The story internally was always that yes, this makes sense, but... https://medium.com/craft-ventures/the-gross-margin-problem-lessons-for-tech-enabled-startups-e2aefab8a0d4 …	2019-11-11 16:21:50.105753	2019-10-31 17:30:51+00:00	0	0			
1189957633480036353	spillly	Just @hannahpirnie holding my book at the last masterclass. _ Last few seats still available for the “Relaunch Your Career” masterclass. 7 November- @wework Rosebank. _ #masterclass #careerchange #coaching #freelancepic.twitter.com/NmzX6iJ5mT	2019-11-11 16:21:50.105754	2019-10-31 17:29:42+00:00	0	0	#masterclass #careerchange #coaching #freelancepic	@hannahpirnie @wework	
1189957407914508290	YDanasmithdutra	Then add Koding With Klossy, Josh Kushner’s wife Karlie Kloss’s 501(c)(3) for young women. Nice sponsors she has there. WeWork, Express, Adidas, Estée Lauder, etc.. https://www.kodewithklossy.com/ pic.twitter.com/2PiCLq3JbA	2019-11-11 16:21:50.105755	2019-10-31 17:28:49+00:00	2	6			
1189957405213413376	juancamoraa	Cleopatra just grabbed some nitro cold brew while Captain Hook chomped on a piece of avocado toast. Halloween at the WeWork hipster office officially hits completely different. We live in a society.	2019-11-11 16:21:50.105756	2019-10-31 17:28:48+00:00	0	2			
