created_at	favourite_count	hashtags	location	mined_at	name	retweet_count	screen_name	source_device	status_count	text	tweet_id
2019-10-30 13:34:30.000000	0	[]		2019-11-04 15:57:54.103731	Esfera III Mustallar	0	EsferaMustallar	Twitter Web App	135	"@FinancialTimes ""WeWork’s failed initial public offering has helped awaken investors from the dream that easy finan… https://t.co/ncSxkaXBzw"	1189536056250716161
2019-10-30 13:34:05.000000	2	[{'text': 'Tech', 'indices': [0, 5]}, {'text': 'investors', 'indices': [26, 36]}, {'text': 'growth', 'indices': [44, 51]}, {'text': 'profitability', 'indices': [56, 70]}, {'text': 'unicorns', 'indices': [95, 104]}]		2019-11-04 15:57:54.103732	Financial Express	0	FinancialXpress	Twitter Web App	326558	#Tech IPOs debacle spooks #investors; ditch #growth for #profitability as new mantra to create #unicorns… https://t.co/hKcdf5v3sz	1189535948800835584
2019-10-30 13:33:02.000000	0	[{'text': 'VCs', 'indices': [25, 29]}, {'text': 'growth', 'indices': [37, 44]}, {'text': 'profitability', 'indices': [49, 63]}, {'text': 'unicorns', 'indices': [88, 97]}]		2019-11-04 15:57:54.103734	Sandeep Soni	0	sandeep_soni19	Twitter Web App	1026	Tech IPOs debacle spooks #VCs; ditch #growth for #profitability as new mantra to create #unicorns… https://t.co/MnCfw4w4Ey	1189535685469851653
2019-10-30 13:31:42.000000	5	[{'text': 'Uber', 'indices': [77, 82]}, {'text': 'WeWork', 'indices': [93, 100]}]		2019-11-04 15:57:54.103736	Gopal Kavalireddi	0	gvkreddi	Twitter Web App	6190	@BalakrishnanR Yes, heard quite a lot over the last few wks. A disappointing #Uber IPO &amp; #WeWork IPO failure put So… https://t.co/LyzYt5WUKj	1189535349745176576
2019-10-30 13:09:46.000000	0	[]		2019-11-04 15:57:54.103737	Avy Loren-Cohen 🇨🇦	3	AvyLorenCohen	Twitter Web App	18698	RT @jessefelder: The shock of WeWork’s failed IPO has helped awaken investors from the dream that easy finance will last forever https://t.…	1189529830842347520
2019-10-30 13:00:56.000000	0	[]		2019-11-04 15:57:54.103739	Jacobus Systems	3	JacobusSystems	Jacobus Systems 1	197425	"RT @hackernoon: ""WeWork IPO Fiasco Proves Public Investors Have More Valuation Risk Than VCs"" by @fairsharemodel https://t.co/ysD5p4w6jJ #v…"	1189527607043395585
2019-10-30 13:00:00.000000	2	[]		2019-11-04 15:57:54.103741	Hacker Noon	3	hackernoon	Hacker Noon	36808	"""WeWork IPO Fiasco Proves Public Investors Have More Valuation Risk Than VCs"" by @fairsharemodel… https://t.co/AwVE23NRRe"	1189527373466783744
2019-10-30 12:52:28.000000	0	[{'text': 'WSJWhatsNow', 'indices': [9, 21]}]		2019-11-04 15:57:54.103743	Julie Roseland	24	Julie_Roseland	Twitter for Android	954	RT @WSJ: #WSJWhatsNow: The shock of WeWork’s failed IPO is teaching investors a lesson about value https://t.co/ehgYgP74D2 https://t.co/uTi…	1189525477175779328
2019-10-30 12:21:13.000000	1	[]		2019-11-04 15:57:54.103745	garry	0	anacrisgarry	Twitter Web App	343	@rjmontgomery Just give some thought to Wework IPO,the Lyft and Uber share price after going public , and the repo… https://t.co/VVTrY0lPl0	1189517613556068352
2019-10-30 12:15:02.000000	5	[]		2019-11-04 15:57:54.103746	Tom Gimbel	0	TomGimbel	Twitter for iPhone	9429	"Barry Diller - “The IPO process is rigged.”

Couldn’t be more true with companies that DON’T MAKE $$$.  How do you… https://t.co/vJMBT1hA1V"	1189516057469509637
2019-10-30 12:08:22.000000	1	[]		2019-11-04 15:57:54.103748	Motolani 'priMÓ' Alake	0	OneMotolani	Twitter Web App	174088	@SegunAkande_ WeWork just burned $1bn in the third quarter of 2019 while hoping to for a $47bn valuation from IPO.… https://t.co/Pneo1ltZXU	1189514376010780672
2019-10-30 11:58:06.000000	0	[]		2019-11-04 15:57:54.103750	jaundicedview2	1	jaundicedview2	Twitter Web App	16978	RT @ConversationUK: Softbank: why WeWork's Japanese investors are doubling down after a failed IPO https://t.co/3gknCZ60oe	1189511796308267008
2019-10-30 11:57:02.000000	0	[]		2019-11-04 15:57:54.103751	Rahim	0	rahim	Buffer	8552	WeWork's Chinese rival Ucommune files for US IPO: Sources https://t.co/0YKOSVoLkQ https://t.co/s4jyoCO6kq	1189511526648045568
2019-10-30 11:55:55.000000	0	[]		2019-11-04 15:57:54.103753	HudCap	0	Hudders1985	Twitter Web App	561	@FirstSquawk How about we get the IPO done first before we spend the proceeds. The energy sector topped in 2014. Did they see WeWork?	1189511242999848962
2019-10-30 11:53:13.000000	1	[]		2019-11-04 15:57:54.103755	The Conversation	1	ConversationUK	Echobox Social	105372	Softbank: why WeWork's Japanese investors are doubling down after a failed IPO https://t.co/3gknCZ60oe	1189510567549132800
2019-10-30 11:35:28.000000	0	[]		2019-11-04 15:57:54.103757	Find Your Next Office	0	FindYourNOffice	Zoho Social	2876	Ucommune Files for US IPO in Wake of WeWork Debacle - Mingtiandi https://t.co/xRGCwGUvKz https://t.co/XnLG9omTsw	1189506099793104896
2019-10-30 11:13:57.000000	0	[{'text': 'WeWork', 'indices': [4, 11]}]	Place(_api=<tweepy.api.API object at 0x7fb15b5f7cf8>, id='e21c8e4914eef2b3', url='https://api.twitter.com/1.1/geo/id/e21c8e4914eef2b3.json', place_type='admin', name='Colorado', full_name='Colorado, USA', country_code='US', country='United States', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x7fb15b5f7cf8>, type='Polygon', coordinates=[[[-109.060257, 36.992427], [-102.041524, 36.992427], [-102.041524, 41.003445], [-109.060257, 41.003445]]]), attributes={})	2019-11-04 15:57:54.103759	Paul Skold	0	paulskold	Twitter for Android	20402	"How #WeWork went from $47 billion valuation to bankruptcy talk in 6 weeks

Unicorn to Donkey https://t.co/Ka9a0uboQE"	1189500685542293504
2019-10-30 10:51:23.000000	1	[]		2019-11-04 15:57:54.103760	Unblakeable	0	Unblakeable	LinkedIn	2487	Chart of the Day: IPO's of companies expected to be profitable within a year after going public are down to 2000 le… https://t.co/ANCbMHKSlo	1189495004999409664
2019-10-30 10:21:04.000000	0	[{'text': 'IPO', 'indices': [75, 79]}]		2019-11-04 15:57:54.103762	IPO Sniffer	0	IPOSniffer	dlvr.it	297507	Softbank: why WeWork's Japanese investors are doubling down after a failed #IPO https://t.co/SUC6gnQkxc https://t.co/6D3kGHZYGa	1189487374499115008
2019-10-30 10:20:03.000000	0	[]		2019-11-04 15:57:54.103764	Jack Hoogland	0	jack_hoogland	Twitter for iPad	7366	The shock of WeWork’s failed IPO has helped awaken investors from the dream that easy finance will last forever.… https://t.co/qF6uOR14C0	1189487121125576705
2019-10-30 09:25:41.000000	0	[]		2019-11-04 15:57:54.103766	سعيد محمد بن زقر	2	sbinzagr	Twitter for iPhone	17642	RT @AmmarShata: Streetwise: The shock of WeWork’s failed IPO has helped awaken investors from the dream that easy finance will last forever…	1189473439540752386
2019-10-30 09:12:56.000000	0	[{'text': 'Workplace', 'indices': [75, 85]}]		2019-11-04 15:57:54.103768	Chris Kane	0	ChrisKane55	Twitter Web App	5252	Interesting to see mainstream press starting to comment more widely on the #Workplace, wonder why or was it just do… https://t.co/aZNVDnvalj	1189470229002371072
2019-10-30 08:02:53.000000	0	[]		2019-11-04 15:57:54.103769	Sam Pringle	3	speezler	Twitter for iPhone	569	RT @jessefelder: The shock of WeWork’s failed IPO has helped awaken investors from the dream that easy finance will last forever https://t.…	1189452601890353152
2019-10-30 07:16:56.000000	0	[]		2019-11-04 15:57:54.103771	Abi Fawcus	0	abismalll	Twitter Web Client	655	https://t.co/XqdHD7z5Dy WeWork's fall from grace, Airbnb rushing to IPO, nobody actually making any money. Who reme… https://t.co/ERYrwFbTAL	1189441038143885312
2019-10-30 06:01:35.000000	0	[]		2019-11-04 15:57:54.103772	عبدالله العرفج	2	alarfaj_busaif	Twitter for iPhone	13199	RT @AmmarShata: Streetwise: The shock of WeWork’s failed IPO has helped awaken investors from the dream that easy finance will last forever…	1189422073841684480
2019-10-30 05:14:27.000000	0	[]		2019-11-04 15:57:54.103774	Red Becker, PhD #Nuclear	4	familydisaster	Twitter for Android	114895	"RT @newsography1: Today in Asia: Oct 26

🇮🇳Indian Army launches attacks on terror camps in Pakistan

🇨🇳China's WeWork equivalent Ucommune f…"	1189410211427168257
2019-10-30 04:25:59.000000	0	[]		2019-11-04 15:57:54.103776	Celine Soto	1	_celinesoto21	Twitter for iPhone	55	RT @mattragas: @_celinesoto21 @WeWork Imagine if you got recruited to build this business and joined a month or two ago (in stealth mode) b…	1189398015389437952
2019-10-30 04:20:13.000000	0	[{'text': 'WSJWhatsNow', 'indices': [9, 21]}]		2019-11-04 15:57:54.103778	yuuji	24	yuuji_K1	Twitter for iPhone	1821571	RT @WSJ: #WSJWhatsNow: The shock of WeWork’s failed IPO is teaching investors a lesson about value https://t.co/ehgYgP74D2 https://t.co/uTi…	1189396564847890433
2019-10-30 04:00:00.000000	0	[]		2019-11-04 15:57:54.103780	Canary Trap	0	canarytrap	TweetDeck	58959	"The @WeWork mess, explained
From the “next Alibaba” to a financial liability for SoftBank, here’s how the coworking… https://t.co/lZi5YvujYz"	1189391475240357888
2019-10-30 03:56:54.000000	0	[]		2019-11-04 15:57:54.103781	CP	0	CarlyP93	Twitter for Android	51420	Yooo, some of the recent things going on with WeWork &amp; it's IPO are more entertaining to read about than I imagined… https://t.co/jWJeIYEAPX	1189390695917862912
2019-10-30 03:44:10.000000	0	[{'text': 'privateEquity', 'indices': [66, 80]}, {'text': 'capitalmarket', 'indices': [81, 95]}, {'text': 'IPO', 'indices': [127, 131]}]		2019-11-04 15:57:54.103783	Nina Nana	1	ninunonooo	Twitter for Android	3088	RT @euromoney: .@WeWork, fake wealth and the stunning fall of the #privateEquity #capitalmarket. The failure of the We Company #IPO and the…	1189387492559970304
2019-10-30 03:30:19.000000	2	[]		2019-11-04 15:57:54.103784	Big Jez	0	THE_REAL_BIGJEZ	Twitter for iPhone	8485	Hearing reports that the WeWork IPO fell over after investors got spooked by this news.   How are you going to comp… https://t.co/byMEmmrDme	1189384007613476866
2019-10-30 02:31:33.000000	0	[]		2019-11-04 15:57:54.103786	Truth First - Lanka	1	ApiWenuwen	Twitter for Android	140944	RT @Breakingviews: After WeWork’s collapse, SoftBank's Masoyoshi Son desperately needs a hit.  His bet on the $78 bln Chinese outfit behind…	1189369215800594432
2019-10-30 02:22:56.000000	0	[]		2019-11-04 15:57:54.864503	Peter J. Clark	0	pondbridge	Twitter Web Client	44532	@rob_cyran @aswathdamodaran WSJ Streetwise: The shock of WeWork’s failed IPO has helped awaken investors from the d… https://t.co/057v7WDiNk	1189367047878254592
2019-10-30 02:02:58.000000	1	[]		2019-11-04 15:57:54.864508	ReutersBreakingviews	1	Breakingviews	TweetDeck	44586	After WeWork’s collapse, SoftBank's Masoyoshi Son desperately needs a hit.  His bet on the $78 bln Chinese outfit b… https://t.co/E9WxYjqKp8	1189362025207492609
2019-10-30 01:39:45.000000	1	[]		2019-11-04 15:57:54.864509	Matt Ragas	1	mattragas	Twitter Web App	7271	@_celinesoto21 @WeWork Imagine if you got recruited to build this business and joined a month or two ago (in stealt… https://t.co/HVvnUxAk6N	1189356181447434242
2019-10-30 01:34:32.000000	0	[]		2019-11-04 15:57:54.864510	CJ Comu	0	cjcomu1	Twitter for iPhone	869	Reality TV!!!!!  https://t.co/x4mWnisBxB	1189354868164780034
2019-10-30 01:00:55.000000	0	[]		2019-11-04 15:57:54.864512	Haymarket HQ	0	HaymarketHQ	Hootsuite Inc.	2909	Why it matters: The news was a surprise to many after the debacle involving WeWork, the world’s largest coworking s… https://t.co/FeyXERfDrR	1189346407288885249
2019-10-30 00:44:23.000000	0	[]		2019-11-04 15:57:54.864513	Stock Market Update	0	StockMktUpdate	Twitter Web App	5908	@davidfaber @BobBrinker In 2000 dotcom bubble duped investors. In 2019, IPOs, Apps, and over crowded streaming had… https://t.co/TbAZ8tvfYX	1189342247579467777
2019-10-30 00:02:51.000000	0	[]		2019-11-04 15:57:54.864541	Rodney Diola	0	DiolaRodney	LinkedIn	4915	Surfer dude https://t.co/Av8nvIM4Yx	1189331796242173952
2019-10-29 23:49:36.000000	0	[{'text': 'WeWork', 'indices': [62, 69]}, {'text': 'coworking', 'indices': [80, 90]}]		2019-11-04 15:57:54.864542	Betsy Kim	1	BetsyKim	Twitter for Android	2167	"RT @GregIsaacson: China's Ucommune said to file for US IPO as #WeWork implodes

#coworking

https://t.co/RXosYug0wJ"	1189328462366072832
2019-10-29 22:32:06.000000	0	[]		2019-11-04 15:57:54.864544	Rian Yulian	0	cahyasri	dlvr.it	10021	Chinese WeWork rival Ucommune files for US IPO, sources say https://t.co/Sk00m5enS4 https://t.co/GQwN4oVYi1	1189308957648736257
2019-10-29 22:30:17.000000	0	[{'text': 'IPO', 'indices': [38, 42]}, {'text': 'investor', 'indices': [79, 88]}]		2019-11-04 15:57:54.864545	ASX Stock Analysis	0	asxstocktips	Hootsuite Inc.	3949	@WeWork cancelled their controversial #IPO late in September, after increasing #investor concern around their preca… https://t.co/E0lK9f03iI	1189308499546853377
2019-10-29 22:04:14.000000	0	[]		2019-11-04 15:57:54.864547	PBI_Gestion	0	PBI_Gestion	Twitter Web App	4523	Private equity has been enthusiastic of companies such as WeWork and Uber. However, stock markets have grown increa… https://t.co/vomFUFpMTs	1189301946559225856
2019-10-29 22:01:56.000000	0	[]		2019-11-04 15:57:54.864548	TheInvestmentAdvisor	0	lwolkenstein1	AdvisorStream v2	1188	The shock of WeWork's failed IPO has helped awaken investors from the dream that easy finance will last forever.… https://t.co/JP5Kmm4tWO	1189301366545616896
2019-10-29 22:00:23.000000	0	[]		2019-11-04 15:57:54.864549	Vladimir Fichtner	0	VladFichtner	Twitter for iPhone	3658	Streetwise: The shock of WeWork’s failed IPO has helped awaken investors from the dream that easy finance will last… https://t.co/Nw6nx7vPLQ	1189300977725259780
2019-10-29 21:50:30.000000	0	[]		2019-11-04 15:57:54.864550	Clara Garry	0	ClaraGarry1	PostBeyond	37	WeWork's IPO setbacks and financial woes have been making headlines for weeks. Here are 3 lessons you can learn fro… https://t.co/2zUfDt3DSN	1189298490180018176
2019-10-29 21:38:31.000000	8	[]		2019-11-04 15:57:54.864552	عمار أحمد شطا	2	AmmarShata	Twitter for iPhone	5963	Streetwise: The shock of WeWork’s failed IPO has helped awaken investors from the dream that easy finance will last… https://t.co/P8ycd5VL2a	1189295473502253058
2019-10-29 21:28:22.000000	1	[]		2019-11-04 15:57:54.864553	Blanche V. Mercaldi	0	tammytabby	Twitter Web App	310041	Two Chinese apartment rental startups are headed for a Wall Street initial public offering this year, despite heavy… https://t.co/oazJsSvEiA	1189292918563053571
2019-10-29 21:25:56.000000	0	[]		2019-11-04 15:57:54.864554	9 tails	5	Kukua_tandoh	Twitter for iPhone	77043	RT @ooadantey: If you’re interested in the events leading up to the failed IPO and subsequent ousting of the “We” company’s founder, here’s…	1189292308291821569
2019-10-29 21:23:46.000000	1	[]		2019-11-04 15:57:54.864555	Understanding Power	0	power_studies	Twitter Web App	31	"The WeWork IPO prospectus is so Silicon Valley...

""We are a community company committed to maximum global impact.… https://t.co/1iGtngulUV"	1189291759463026688
2019-10-29 21:08:47.000000	3	[]		2019-11-04 15:57:54.864556	Michel de Guilhermier	0	mitchdeg	Twitter for iPad	15089	Streetwise: The shock of WeWork’s failed IPO has helped awaken investors from the dream that easy finance will last… https://t.co/PxDPlfN2qX	1189287988984987649
2019-10-29 20:38:06.000000	2	[]		2019-11-04 15:57:54.864558	-nessa-	0	theChangeEdge	Twitter Web App	6958	@clivesimpkins @WeWork Seems to me like a get rich quick scheme. Daddy and mommy sorted those kids' trust funds rea… https://t.co/EArGCnOJuK	1189280268185755655
2019-10-29 20:30:22.000000	0	[{'text': 'WSJWhatsNow', 'indices': [9, 21]}]		2019-11-04 15:57:54.864559	Ed Valdez	24	edvaldez8888	Twitter for iPhone	18202	RT @WSJ: #WSJWhatsNow: The shock of WeWork’s failed IPO is teaching investors a lesson about value https://t.co/ehgYgP74D2 https://t.co/uTi…	1189278320665546754
2019-10-29 20:24:36.000000	9	[]		2019-11-04 15:57:54.864560	placeholder for clever autumnal name	0	GMOfreeGinger	Twitter for iPhone	7811	if wework simply pivots to vibe checking as a service they may yet salvage an ipo	1189276873009913861
2019-10-29 20:20:54.000000	0	[]		2019-11-04 15:57:54.864561	Startup News	0	startupnws	Postmatico	690236	Goldman Sachs unloaded some of its WeWork shares before its investment bankers pitched investors on what it once co… https://t.co/OL2zo0AUEb	1189275941744328706
2019-10-29 20:15:38.000000	0	[{'text': 'coworking', 'indices': [85, 95]}, {'text': 'tuesday', 'indices': [97, 105]}]		2019-11-04 15:57:54.864563	About Coworking	0	aboutcoworking	Twitter Web Client	1398	"Ucommune Said to File for US IPO in Wake of WeWork Debacle 

https://t.co/2oxjm8WYro #coworking  #tuesday… https://t.co/t4DIcUGlai"	1189274614691745794
2019-10-29 20:05:01.000000	1	[]		2019-11-04 15:57:54.864564	Puget Sound Business Journal	0	PSBJ	Sprout Social	74212	While WeWork had to nix its IPO plan and is dealing with losses and bad headlines, Seattle-based Pioneer Collective… https://t.co/8RApqJK3fV	1189271943641387008
2019-10-29 20:04:29.000000	0	[{'text': 'IPOs', 'indices': [52, 57]}, {'text': 'wework', 'indices': [90, 97]}, {'text': 'beyondmeat', 'indices': [104, 115]}]		2019-11-04 15:57:54.864565	IPO Edge	1	IPOEdge	Twitter for iPhone	317	"RT @Sentieo: ICYMI our popular webinar last week on #IPOs with @Jannarone of @IPOEdge
$WE #wework
$BYND #beyondmeat
$UBER + $LYFT
$PINS #pi…"	1189271806932344837
2019-10-29 20:00:51.000000	2	[{'text': 'IPOs', 'indices': [39, 44]}, {'text': 'wework', 'indices': [77, 84]}, {'text': 'beyondmeat', 'indices': [91, 102]}]		2019-11-04 15:57:54.864566	Sentieo	1	Sentieo	Buffer	4035	"ICYMI our popular webinar last week on #IPOs with @Jannarone of @IPOEdge
$WE #wework
$BYND #beyondmeat
$UBER +… https://t.co/rZGJj1BjRe"	1189270895245873152
2019-10-29 19:52:28.000000	0	[]		2019-11-04 15:57:54.864567	Caleb Appah 🇬🇭🇨🇦	5	p_aakow	Twitter for Android	15266	RT @ooadantey: If you’re interested in the events leading up to the failed IPO and subsequent ousting of the “We” company’s founder, here’s…	1189268785980727297
2019-10-29 19:35:17.000000	0	[{'text': 'WSJWhatsNow', 'indices': [9, 21]}]		2019-11-04 15:57:54.864569	K&L Research	24	k_lresearch	Twitter for iPhone	2539	RT @WSJ: #WSJWhatsNow: The shock of WeWork’s failed IPO is teaching investors a lesson about value https://t.co/ehgYgP74D2 https://t.co/uTi…	1189264460369879047
2019-10-29 19:19:44.000000	0	[{'text': 'WSJWhatsNow', 'indices': [9, 21]}]		2019-11-04 15:57:54.864570	WSJ Markets	24	WSJmarkets	SocialFlow	67087	RT @WSJ: #WSJWhatsNow: The shock of WeWork’s failed IPO is teaching investors a lesson about value https://t.co/ehgYgP74D2 https://t.co/uTi…	1189260548694822913
2019-10-29 19:15:59.000000	0	[{'text': 'WSJWhatsNow', 'indices': [9, 21]}]		2019-11-04 15:57:54.864571	Sr.Mejía	24	Sebastian94meji	Twitter Web App	5126	RT @WSJ: #WSJWhatsNow: The shock of WeWork’s failed IPO is teaching investors a lesson about value https://t.co/ehgYgP74D2 https://t.co/uTi…	1189259602212327425
2019-10-29 19:15:25.000000	0	[{'text': 'WSJWhatsNow', 'indices': [9, 21]}]		2019-11-04 15:57:54.864573	Thereza Fontoura	24	therezafontoura	Twitter for Android	472061	RT @WSJ: #WSJWhatsNow: The shock of WeWork’s failed IPO is teaching investors a lesson about value https://t.co/ehgYgP74D2 https://t.co/uTi…	1189259462055550977
2019-10-29 19:14:48.000000	0	[{'text': 'WSJWhatsNow', 'indices': [9, 21]}]		2019-11-04 15:57:54.864574	James Mackintosh	24	jmackin2	Twitter Web App	36632	RT @WSJ: #WSJWhatsNow: The shock of WeWork’s failed IPO is teaching investors a lesson about value https://t.co/ehgYgP74D2 https://t.co/uTi…	1189259304756563975
2019-10-29 18:56:00.000000	0	[]		2019-11-04 15:57:54.864575	Growth Startups	0	Growth_Startups	Buffer	9517	3 lessons about tech startup unit economics from WeWork’s IPO fallout https://t.co/GATXxhiApg	1189254575074807808
2019-10-29 18:55:24.000000	0	[{'text': 'WSJWhatsNow', 'indices': [9, 21]}]		2019-11-04 15:57:54.864576	Cliff Hensley	24	Cliff_Hensley	Twitter for iPhone	1513	RT @WSJ: #WSJWhatsNow: The shock of WeWork’s failed IPO is teaching investors a lesson about value https://t.co/ehgYgP74D2 https://t.co/uTi…	1189254425434562561
2019-10-29 18:53:16.000000	0	[{'text': 'WSJWhatsNow', 'indices': [9, 21]}]		2019-11-04 15:57:54.864578	Luna	24	coderzephyr	Twitter Web App	1516	RT @WSJ: #WSJWhatsNow: The shock of WeWork’s failed IPO is teaching investors a lesson about value https://t.co/ehgYgP74D2 https://t.co/uTi…	1189253888433623045
2019-10-29 18:52:56.000000	0	[]		2019-11-04 15:57:54.864579	Crunchbase News	1	crunchbasenews	Twitter for iPhone	6231	"RT @alex: well, @SophiaKunthara and I are writing about the worst IPO filing we’ve ever seen

and it’s not about wework!"	1189253802446262272
2019-10-29 18:47:17.000000	0	[{'text': 'WSJWhatsNow', 'indices': [9, 21]}]		2019-11-04 15:57:54.864580	Leon Beckford	24	LeonBeckford	Twitter for iPhone	9	RT @WSJ: #WSJWhatsNow: The shock of WeWork’s failed IPO is teaching investors a lesson about value https://t.co/ehgYgP74D2 https://t.co/uTi…	1189252380254179328
2019-10-29 18:46:11.000000	0	[]		2019-11-04 15:57:54.864581	Giuseppe De Giorgi	1	giudegio	Twitter for iPhone	12063	"RT @jessicameher: Important for employees to know who really benefits from sky-high valuations...

SoftBank has a multi-million-dollar prot…"	1189252105732837377
2019-10-29 18:45:28.000000	0	[{'text': 'WSJWhatsNow', 'indices': [9, 21]}]		2019-11-04 15:57:54.864583	rebel	24	theReal_Rebel	Twitter for iPad	786222	RT @WSJ: #WSJWhatsNow: The shock of WeWork’s failed IPO is teaching investors a lesson about value https://t.co/ehgYgP74D2 https://t.co/uTi…	1189251924157255680
2019-10-29 18:41:18.000000	0	[{'text': 'WSJWhatsNow', 'indices': [9, 21]}]		2019-11-04 15:57:54.864584	Vahid Shamekhi	24	shamekhiv	Twitter for iPhone	81	RT @WSJ: #WSJWhatsNow: The shock of WeWork’s failed IPO is teaching investors a lesson about value https://t.co/ehgYgP74D2 https://t.co/uTi…	1189250873916084224
2019-10-29 18:40:40.000000	0	[{'text': 'WSJWhatsNow', 'indices': [9, 21]}]		2019-11-04 15:57:54.864586	Jas Cheema	24	jaspritcheema	Twitter for iPhone	2430	RT @WSJ: #WSJWhatsNow: The shock of WeWork’s failed IPO is teaching investors a lesson about value https://t.co/ehgYgP74D2 https://t.co/uTi…	1189250715245527041
2019-10-29 18:37:41.000000	0	[{'text': 'WSJWhatsNow', 'indices': [9, 21]}]		2019-11-04 15:57:54.864587	Tig Cleverly	24	CleverlyTig	Twitter for Android	4649	RT @WSJ: #WSJWhatsNow: The shock of WeWork’s failed IPO is teaching investors a lesson about value https://t.co/ehgYgP74D2 https://t.co/uTi…	1189249964767100929
2019-10-29 18:34:56.000000	0	[{'text': 'WSJWhatsNow', 'indices': [9, 21]}]		2019-11-04 15:57:54.864588	Ryan Slow Pace	24	madhurikaraja	Twitter Web App	81438	RT @WSJ: #WSJWhatsNow: The shock of WeWork’s failed IPO is teaching investors a lesson about value https://t.co/ehgYgP74D2 https://t.co/uTi…	1189249274862809094
2019-10-29 18:33:37.000000	0	[{'text': 'WSJWhatsNow', 'indices': [9, 21]}]		2019-11-04 15:57:54.864590	Noor Mo'alla	24	noor_moalla	Twitter for Android	5223	RT @WSJ: #WSJWhatsNow: The shock of WeWork’s failed IPO is teaching investors a lesson about value https://t.co/ehgYgP74D2 https://t.co/uTi…	1189248941864472577
2019-10-29 18:33:29.000000	0	[{'text': 'WSJWhatsNow', 'indices': [9, 21]}]		2019-11-04 15:57:54.864591	Invertir en bolsa es fácil	24	Invertirenbols2	Twitter Web App	143	RT @WSJ: #WSJWhatsNow: The shock of WeWork’s failed IPO is teaching investors a lesson about value https://t.co/ehgYgP74D2 https://t.co/uTi…	1189248908658118661
2019-10-29 18:32:20.000000	44	[{'text': 'WSJWhatsNow', 'indices': [0, 12]}]		2019-11-04 15:57:54.864592	The Wall Street Journal	24	WSJ	Twitter Media Studio	290969	#WSJWhatsNow: The shock of WeWork’s failed IPO is teaching investors a lesson about value https://t.co/ehgYgP74D2 https://t.co/uTi1Sp1OwZ	1189248619578298368
2019-10-29 18:28:52.000000	0	[]		2019-11-04 15:57:54.864594	Steve Harrison	0	sh108th	Twitter Web App	790	@conorsen What's really funny is that GrubHub is the only one that's profitable.  I think WeWork has shown that VC… https://t.co/V7kgs9tblq	1189247747418968065
2019-10-29 18:15:53.000000	3	[]		2019-11-04 15:57:54.864595	alex (PVD)	1	alex	TweetDeck	42385	"well, @SophiaKunthara and I are writing about the worst IPO filing we’ve ever seen

and it’s not about wework!"	1189244480290996227
2019-10-29 17:56:52.000000	0	[]		2019-11-04 15:57:54.864596	Vincent Colot	3	ColotVincent	Twitter Web App	18318	RT @jessefelder: The shock of WeWork’s failed IPO has helped awaken investors from the dream that easy finance will last forever https://t.…	1189239692425912321
2019-10-29 17:50:00.000000	1	[]		2019-11-04 15:57:54.864597	Reaction	0	reactionlife	Buffer	9095	Why WeWork’s Japanese investors are doubling down after failed IPO - @reactionlife https://t.co/ncyAz4NpvC	1189237964523671553
2019-10-29 17:47:59.000000	0	[]		2019-11-04 15:57:54.864599	Sue McGill 🌍	0	suemcgill	Twitter for iPhone	8372	Great read and lessons about tech startup unit economics from WeWork’s IPO fallout  https://t.co/eiDAuSgn36	1189237458782822407
2019-10-29 17:05:24.000000	0	[]		2019-11-04 15:57:54.864600	Mrinal Desai	0	mrinaldesai	Twitter for iPhone	33447	The shock of WeWork’s failed IPO has helped awaken investors from the dream that easy finance will last forever - W… https://t.co/5GGhlvcXyy	1189226742281621504
2019-10-29 16:54:39.000000	0	[]		2019-11-04 15:57:54.864601	Roberta Flores	0	robertaflores93	Twitter Web Client	6333	Streetwise: The shock of WeWork’s failed IPO has helped awaken investors from the dream that easy finance will last… https://t.co/Sy5saf2Kbe	1189224037446238215
2019-10-29 16:45:34.000000	0	[]		2019-11-04 15:57:54.864602	Peprah-Agyemang,Barima	5	ohenenana_kofi	Twitter for iPhone	8470	RT @ooadantey: If you’re interested in the events leading up to the failed IPO and subsequent ousting of the “We” company’s founder, here’s…	1189221748614586369
2019-10-29 16:34:19.000000	0	[]		2019-11-04 15:57:54.864604	Chase	0	chasecrump8	Twitter Web Client	2624	Streetwise: The shock of WeWork’s failed IPO has helped awaken investors from the dream that easy finance will last… https://t.co/06Qrw0G3tR	1189218919703285761
2019-10-29 16:22:23.000000	0	[]		2019-11-04 15:57:54.864605	Mike Wagner	0	wagnermr14	Twitter Web Client	27156	Streetwise: The shock of WeWork’s failed IPO has helped awaken investors from the dream that easy finance will last… https://t.co/JFTFIJkjAu	1189215914450927621
2019-10-29 16:21:20.000000	16	[]		2019-11-04 15:57:54.864606	Jesse Felder	3	jessefelder	Twitter Web App	55614	The shock of WeWork’s failed IPO has helped awaken investors from the dream that easy finance will last forever https://t.co/6sikvMS58o	1189215652998983683
2019-10-29 15:55:07.000000	0	[]		2019-11-04 15:57:54.864608	Enock-Ivan	5	pompiido_	Twitter Web App	41585	RT @ooadantey: If you’re interested in the events leading up to the failed IPO and subsequent ousting of the “We” company’s founder, here’s…	1189209054498951168
