,text,sentiment
1581,"['read', 'whole', 'wework', 'story']",2
1582,"['softbank', 'urge', 'wework', 'shelve', 'ipo', 'via']",1
1583,[],1
1584,"['softbank', 'note', 'invest', '18', '5', 'billion', 'wework', 'gdp', 'bolivia', '11', '5', 'million', 'people', 'hytech', 'lab']",2
1585,"['with', 'regard', 'wework']",2
1586,"['why', 'wework', 'burning', 'cash', 'fast', 'faces', 'looming', 'financial', 'crisis']",1
1587,"['enrage', 'what', 'wework']",1
1588,"['well', 'wework', 'good', 'regus', 'well', 'wework', 'price', 'policy', 'high', 'especially', 'worldwide']",1
1589,"['with', 'wework', 'theranos', 'line', 'charm', 'fraud', 'exist']",1
1590,"['wework', 'ipo', 'valuation', 'could', 'dip', '20', 'billion', 'cloud', 'softbank', 'vision']",1
1591,"[""i'm"", 'really', 'start', 'wonder', 'type', 'iniquity', 'kushner', 'work', 'since', 'also', 'corresponds', 'israeli', ""buddy's"", 'company', 'wework', 'may', 'cause', 'market', 'crash', 'tie', 'back', 'saudi', 'money']",1
1592,"['how', 'invest', 'should', 'buy', 'ryan', 'payne', 'discus', 'w', 'via']",2
1593,"['hey', 'ceo', 'try', 'accomplish', 'less', 'written']",2
1594,"['so', 'true', 'i', 'think', 'delayed', 'layoff', 'due', 'inability', 'pay', 'severance', 'the', 'fall', 'harder']",1
1595,"['uber', 'wework', 'make', 'money', 'lose', 'money', 'think']",2
1596,"['how', 'much', 'money', 'wework', 'raise', 'total']",2
1597,"['desperate', 'time', ""wework's"", 'executive', 'investor', 'advisor', 'discuss', 'curb', 'voting', 'power', 'founder', 'adam', 'neumann', 'remove', 'wife', 'rebekah', 'role', 'succession', 'planning']",1
1598,"['is', 'ceo', 'adam', 'neumann', 'way', 'what', 'big', 'investor', '7pm', 'today']",1
1599,"['the', 'wework', 'gong', 'show', 'epic', 'we', '15', 'pik', 'bond', 'equity', 'warrant', 'attach', 'yep', 'thing', 'fine', 'land', 'elevate', 'consciousness', 'source']",1
1600,"['so', 'long', 'people', 'continue', 'invest', 'billion', 'dollar', 'new', 'share', '30b', 'equity', 'value', 'similar', 'unprofitable', 'company', 'like', 'wework', 'uber', 'see', 'dramatic', 'decline', 'valuation', 'year']",1
1601,"['do', 'rent', 'space', 'consider', 'rent', 'space', 'the', 'may', 'want', 'talk', 'story', 'email', 'aolsonap', 'org', 'thanks']",2
1602,"['after', 'bubble', 'pop', 'ceo', 'pivot', 'new', 'also', 'know']",1
1603,"['wework', 'breach', 'confidential', 'business', 'information', 'serves', 'good', 'reminder', 'about', 'holes', 'public', 'wifi', 'security', 'cpo', 'magazine']",1
1604,[],2
1605,"['and', 'like', 'thousand', 'people', 'never', 'heard', 'compass', 'immediately', 'assume', 'like', 'wework']",2
1606,"['these', 'blogger', 'call', 'last', 'week', 'jamie', 'dimon', 'is', 'whale', 'mess', 'wework', 'ipo', 'by', 'pam', 'martens', 'russ', 'martens', 'august', '23', '2019']",1
1607,"['softbank', 'pay', 'wework', 'founder', 'adam', 'neumann', '1', '7', 'billion', 'step', 'board', 'report', 'say']",1
1608,"['etrealty', 'wework', 'may', 'enough', 'cash', 'last', 'six', 'month']",1
1609,"['wework', 'worth', '35b']",1
1610,"['wework', 'kitchen', 'via']",2
1611,"['11', 'big', 'thing', 'airbnb', 'living', ""wework's"", 'universe']",2
1612,"['wework', 'not', 'tech', 'company', 'massive', 'financial', 'fraud', 'scheme', 'warns', 'analyst']",1
1613,"['after', 'softbank', 'bail', 'wework', 'bail', 'softbank']",1
1614,"['just', 'connect', 'finance', 'guy', 'rent', 'office', 'space', 'wtf']",2
1615,"['new', 'top', 'story', 'hacker', 'news', 'wework', 'considers', 'ipo', 'valuation', 'low', '10b']",1
1616,"['how', 'wework', 'wobbles', 'are', 'putting', 'softbank', 'founder', 'son', '15', 'billion', 'fortune', 'danger']",1
1617,"['we', 'yet', 'hit', 'tambacklash', 'phase', 'vision', 'fund', 'wework', 'fiasco', 'yet', 'appear']",1
1618,"[""tonight's"", 'business', 'headline', 'softbank', 'tech', 'fund', 'take', '9', 'billion', 'hit', 'uber', 'wework', 'hp', 'surge', 'report', 'potential', 'xerox', 'bid', 'us', 'stock', 'close', 'flat', 'ryanair', 'find', 'crack', 'old', 'boeing', '737s', 'a', 'grim', 'date', 'forecast', 'match', 'group']",1
1619,"['softbank', ""wework's"", 'largest', 'investor', 'takes', 'control', 'embattled', 'office', 'company', 'with', 'cofounder', 'adam', 'neumann', 'stepping', 'down']",1
1620,"['friends', ""we're"", '6pm', 'tonight', 'thursday', '6pm', 'meetup', 'organisers', 'hq', 'mastermind', 'beautiful', 'wework', '100', 'harris', 'st', 'pyrmont', ""you're"", 'invite', 'book', 'love', 'hear', 'idea', 'like', 'share', 'comment']",3
1621,"['fidelity', 'contrafund', 'cut', 'value', 'wework', 'stake', '35']",1
1622,"['new', 'best', 'story', 'hacker', 'news', 'wework', 'say', 'file', 'withdraw', 'ipo']",1
1623,"['wework', 'c', 'e', 'o', 'adam', 'neumann', 'steps', 'down', 'under', 'pressure']",1
1624,"['from', 'the', 'economist', 'espresso', 'impaired', 'vision', 'earnings']",1
1625,"['cofounder', 'adam', 'neumann', 'start', 'talk', 'board', 'director', 'investor', 'discus', 'future', 'role', 'officesharing', 'startup', 'include', 'possibility', 'give', 'ceo', 'title', 'story', 'wehttps', 'reut', 'r', '2mailkl']",1
1626,"['confront', 'camera', 'help', 'journalist', 'end', 'atonwaffen', 'kill', 'list', 'stutter', 'like', 'dipshit', 'know', 'able', 'selectively', 'edit']",1
1627,"['dominic', 'whelan', 'talk', 'wework', 'woe', 'highlight', 'need', 'rethink', 'lease', 'model']",1
1628,"['pandora', 'need', 'buyer', 'turn', 'viable', 'business', 'say', 'wework', 'overhyped', 'startup', 'take', 'note']",3
1629,"['we', 'talk', 'television', 'watch']",2
1630,"['was', 'go', 'link', 'business', 'insider', 'piece', 'wework', 'safely', 'behind', 'pay', 'wall', 'good', 'thing', 'point', 'bi', 'let', 'wework', 'story', 'go', 'treat', 'big', 'thing', 'business', 'since', 'enron', 'blew', ""today's"", '265mm', 'p', 'l', 'hit', 'goldman', 'sachs']",1
1631,"['softbank', 'reveals', '6', '5', 'billion', 'loss', 'from', 'uber', 'wework', 'turmoil']",1
1632,"['from', '47b', '8b', '9', 'month', 'that', 'valuation']",1
1633,"['no', 'wework', 'isn', 'tech', 'company', 'here', 'why', 'that', 'matters']",2
1634,"['at', 'what', 'point', 'does', 'malfeasance', 'become', 'fraud']",1
1635,"['these', 'view', 'give', 'u', 'inspiration', 'wework', 'europa', 'passage', 'get', 'touch', 'today', 'schedule', 'visit']",3
1636,"['daily', 'crunch', 'softbank', 'throw', 'wework', 'lifeline', 'techcrunch']",3
1637,"['joining', 'embrace', 'sustainable', 'future']",3
1638,"['how', 'wework', 'spiral', '47', 'billion', 'valuation', 'talk', 'bankruptcy', '6', 'week']",1
1639,"['softbank', 'reportedly', 'seek', 'take', 'control', 'wework', 'financing', 'package']",2
1640,"['wework', 'rejected', 'wall', 'street', 'accepts', 'lifeline', 'from', 'softbank']",2
1641,"['hey', 'i', 'see', 'project', 'ipo', 'valuation', 'drop', '50b', '10b', 'can', 'talk', 'it', 'pretty', 'simple', 'you', 'dpo', 'ipo', 'ipos', 'old', 'hat', 'they', 'artificial', 'poorly', 'structure', 'benefit', 'insider', 'special', 'subscriber', 'ibs', 'inside']",1
1642,"['suggest', 'well', 'tool', 'discover', 'small', 'community', 'new', 'place', 'i', 'like', 'go', 'hike', 'group', 'go', 'meetups', 'the', 'tool', 'help', 'lot', 'i', 'able', 'find', 'well', 'alternative']",3
1643,"[""here's"", 'hop', 'land', 'foot']",3
1644,"['wework', 'wifi', 'security', 'trash', 'the', 'daily', 'charge', '9', '19', '2019', 'video', 'cnet']",1
1645,"['how', 'adam', 'neumann', 'overthetop', 'style', 'built', 'wework', 'this', 'is', 'not', 'way', 'everybody', 'behaves']",3
1646,"['wework', 'ceo', 'adam', 'neumann', 'resigns', 'fox', 'business']",1
1647,"['even', 'day', 'one', 'wework', 'sound', 'like', 'crazy', 'unicorn', 'version', 'real', 'estate', 'company', 'how', 'one', 'see', 'bullshit']",1
1648,"['how', 'avoid', 'becoming', 'next', 'wework']",1
1649,"['the', 'office', 'valuable', 'hence', 'pay', 'rent', 'wework', 'pay', 'rent', 'every', 'own', 'building', 'you', 'need', 'break', 'glass', 'want', 'pan', 'could', 'potentially', 'take', 'put', 'back', 'efficient', 'way']",2
1650,"['going', 'sleep', 'reading', 'fascinate', 'hilarious', 'thing', 'wework', 'reading', 'concern', 'sadness', 'fear', 'situation', 'hongkong']",2
1651,"['update', 'the', 'fall', 'wework', 'how', 'startup', 'darling', 'came', 'unglued', 'wsj', 'see']",1
1652,"['that', 'also', 'cost', 'keep', 'wework', 'afloat']",1
1653,"['while', 'industrious', 'wework', 'competitor', 'around', 'much', 'much', 'longer', 'value', '500m1b']",1
1654,"['real', 'estate', 'billionaire', 'sam', 'zell', 'bash', 'wework', ""'every"", 'single', 'company', 'space', 'go', ""broke'""]",1
1655,"['uber', 'report', 'loss', 'would', 'make', 'wework', 'blush', ""that's"", 'good', 'news', 'ridehailing', 'company', 'step', 'fight', 'new', 'worker', 'protection', 'they', 'want', 'driver', 'help', 'it', 'feel', 'bit', 'alice']",1
1656,"['wework', 'reportedly', 'postpone', 'thousand', 'layoff', 'broke', 'pay', 'worker', 'severance', 'via']",1
1657,"['sounds', 'like', 'wework', 'want', 'use', 'approach', 'profitable', 'ignore', 'cost']",1
1658,"['wework', ""ceo's"", 'lender', 'seek', 'change', 'the', 'we', 'company', 'pendingwe', 'seeking', 'alpha']",1
1659,"['chastened', 'wework', 'weighs', 'pullback', 'china']",1
1660,"['your', 'firm', 'invest', 'wework', 'huh']",1
1661,"['wework', 'plan', 'thousand', 'job', 'cut', 'shelve', 'ipo']",1
1662,"['wework', 'reportedly', 'postpone', 'thousand', 'layoff', 'broke', 'pay', 'worker', 'severance']",1
1663,"[""wework's"", 'new', 'chairman', 'defends', 'payouts', 'founder', 'say', 'company', 'survive']",3
1664,"['one', 'value', 'break']",2
1665,"['the', 'wild', 'overthetop', 'story', 'of', 'wework', 'the', 'onceheralded', 'unicorn', 'is', 'now', 'under', 'the', 'microscope']",1
1666,"['wework', 'rents', 'a', 'building', 'from', 'me', 'larry', 'ellison', 'too', 'funny']",2
1667,"['if', 'wework', 'tenant', 'keep', 'pay', 'rent', 'amid', 'headline']",1
1668,"['the', 'times', 'hines', 'say', 'held', 'internal', 'discussion', 'deal', 'repatriation', 'space', 'lease', 'wework', 'as', 'every', 'landlord']",1
1669,"['gents', 'wework', 'brainiac', 'feel', 'free', 'add', 'datapoints', 'benedict', 'antony']",2
1670,"['the', 'officespace', 'share', 'own', 'establish', 'committee', 'effort', 'ringfence', 'financing', 'deliberation', 'softbank', 'influence']",2
1671,"['did', 'know', 'charles', 'schwab', 'account', 'click', 'bubble', 'chart', 'automatically', 'bring', 'layover', 'chart', 'bitcoin', 'wework', 'i', 'black', 'cash', 'amount', 'i', 'want', 'make', 'others', 'jealous', '6', 'figure', 'cash', 'value', 'sub', '42', '86']",2
1672,"['softbank', 'reportedly', 'end', 'wework', 'ownership', 'debacle', '1', '7', 'billion', 'payout', 'adam', 'neumann']",2
1673,"['wework', 'say', 'weigh', '2', 'financial', 'rescue', 'plan']",1
1674,"['wework', 'divest', 'noncore', 'business', 'include', 'wave', 'pool', 'company']",2
1675,"['wework', 'counterfeit', 'capitalism']",1
1676,"['the', 'head', 'large', 'exchange', 'prepared', 'debase', 'order', 'win', 'wework', 'massive', 'listing', 'did', 'fact', 'help', 'launch', 'capital', 'vaporize', 'company', 'public', 'matter', 'please']",1
1677,"['aftermath', 'wework', 'vision', 'fund', 'debacle', 'interest', 'see', 'much', 'longer', 'fundamentally', 'unsustainable', 'biz', 'model', 'propped', 'vc', 'land', 'grab', 'rush', ""we'll"", 'figure', 'make', 'profit', 'later', 'start', 'ring', 'hollow']",1
1678,"['wework', 'founder', 'strip', 'voting', 'power', 'softbank', 'takeover']",1
1679,"['definitely', 'argue', 'people', 'factor', 'i', 'ton', 'friend', 'we', 'people', 'i', 'know', 'awesome', 'human', 'being', 'd', 'and', 'anything', 'people', 'i', 'would', 'even', 'give', 'shit', 'entertain', 'pick', 'wework', 'tweet']",3
1680,"['with', 'without', 'wework', 'colorado', 'coworking', 'industry', 'see', 'sustainable', 'growth', 'flexible', 'office', 'space']",3
1681,"['salt', 'lake', 'city', 'news', 'experts', 'react', 'adam', ""neumann's"", ""'stonecold"", ""crazy'"", 'wework', 'buyout', 'business', 'insider']",1
1682,"['wework', 'bogotá']",2
1683,"['wework', 'a', 'bad', 'dumb', 'company', 'technewsday', 'via', '4', 'to', 'generate', 'billion', 'real', 'estate', 'debt', 'sounds', 'like', 'brothel', 'mentally', 'challenged', 'front']",1
1684,"['meetup', 'sale', 'mean', 'but', 'hacker', 'also', 'sell', 'likely', 'linkedin', 'get', 'hack', 'lookup', 'tweet', 'right', 'hacker', 'already', 'offer', 'login', 'ecoin', 'bulletin', 'board', 'cheap']",1
1685,"['i', 'say', 'cursory', 'shallow', 'read', ""what's"", 'happen', 'news', 'uber', 'wework', 'check', 'softbank', 'bailing', 'top', 'u', 's', 'company', 'billion', 'dollar', ""i'm"", 'wonder']",2
1686,"['i', 'tweet', 'concern', 'company', 'week', 'ago', 'due', 'poor', 'governance', 'reports', 'wework', 'delay', 'ipo', 'amid', 'suspicion', 'it', 'is', 'not', 'actually', 'tech', 'company', 'worth', '47', 'billion', 'via']",1
1687,"['wework', 'park', 'good', 'wifi', 'dog']",2
1688,"['brooklyn', 'bridge', ""ventures'"", 'horizon', ""partners'"", 'give', 'bullish', 'take', 'wework']",3
1689,"['how', 'fix', 'wework', 'rival', 'say', 'would']",2
1690,"['softbank', 'bad', 'way', 'wework']",1
1691,"['i', 'suspect', 'able', 'cherry', 'pick', 'inventory', 'space', 'mmm', '3cents', 'dollar', '2022', 'year']",1
1692,"['softbank', 'urge', 'wework', 'shelve', 'ipo', 'valuation', 'concern', 'ft']",1
1693,"['i', 'would', 'argue', 'reputational', 'benefit', 'differs', 'significantly', '1', 'buffett', 'company', 'well', 'perceive', 'e', 'investor', 'miss', 'misunderstood', 'something', '2', 'softbank', 'give', 'company', 'endless', 'capital', 'see', 'wework', 'et', 'al']",1
1694,"['i', 'disagree', 'sure', 'solution', 'outside', 'outright', 'create', 'new', 'law']",2
1695,"['wow', 'huge', 'goldman', 'sachs', 'quietly', 'unloaded', 'wework', 'share', 'investment', 'banker', 'pitch', 'company', '60', 'billion', 'ipo']",1
1696,"['compass', 'joins', 'wework', 'as', 'softbankbacked', 'startups', 'with', 'csuite', 'turmoil']",1
1697,"['it', 'standardissue', '2019era', 'techcompany', 'governance', 'say', 'well', 'august2019era', 'wework', 'governance', 'still', 'bad', 'normal', 'public', 'company', 'reckon', 'we', 'week']",1
1698,"['a', 'new', 'post', 'blog', 'report', 'wework', 'cofounder', 'adam', 'neumann', 'may', 'unload', 'property', 'pay', 'giant', 'loan', 'zachwilson']",1
1699,"[""i'm"", 'specifically', 'refer', 'comparison', 'tesla', 'wework', 'dumb']",2
1700,"['wework', 'ceo', 'adam', 'neumann', 'step', 'ipo', 'delayed', 'via']",1
1701,"['new', 'post', 'wework', 'press', 'ipo', 'push', 'softbank', 'corner']",2
1702,"['lololol', 'my', 'explanation', 'snapchat', 'moonbase', 'federal', 'reserve', 'fail', 'monetary', 'policy', 'pricing', 'money', 'low', 'if', 'interest', 'rate', 'high', 'borrow', 'money', 'put', 'productive', 'mean', 'instead', 'create', 'company', 'like', 'wework']",1
1703,"['youwork', ""wedon'twork""]",1
1704,"['goldman', 'sachs', 'announces', '80m', 'loss', 'wework', 'investment']",2
1705,"['softbank', 'clinch', 'deal', 'take', 'wework']",3
1706,"['as', 'layoff', 'troubles', 'mount', 'wework', 'forced', 'to', 'choose', 'between', 'two', 'bailout', 'offers']",1
1707,"['if', 'go', 'back', 'nineteenth', 'century', 'definitely', 'bunch', 'material', 'advancement', 'get', 'serious', 'investor', 'money', 'pan', 'the', 'wework', 'zenefits', 'day', 'i', 'guess']",1
1708,"['this', 'wework', 'situation', 'sure', 'mess', 'huh', 'crazy', 'supposedly', 'smart', 'people', 'thought', 'company', 'offering', 'coworking', 'space', 'instead', 'traditional', 'office', 'worth', 'much', 'anyway', ""that's"", 'i', 'think', 'city', ""that's"", 'let', 'coliving', 'space', 'developer', 'run', 'wild']",1
1709,"['wework', 'reportedly', 'might', 'slash', 'valuation', '20', 'billion', 'even', 'postpone', 'ipo']",1
1710,"['masa', 'get', 'excite', 'concentrate', 'one', 'company', 'don', 'go', 'far', 'much', 'a', 'good', 'short', 'interview', 'the', 'recent', 'wework', 'debacle', 'set', 'expectation', 'back', 'place', 'reg', 'company', 'price', 'value']",1
1711,"['from', 'wework', 'welawork', 'mean']",2
1712,"['five', 'u', 'anyway']",2
1713,"['長期と短期の賃料アービトラージビジネスbyコメント欄', 'why', ""wework's"", 'business', 'model', 'is', 'risky', 'wsj', 'via']",1
1714,"['softbank', 'fresh', 'takeover', 'wework', 'lease', '154', '000', 'square', 'foot', 'menlo', 'park']",3
1715,"['wework', 'is', 'corporate', 'governance', 'nightmare', 'corporate', 'governance', 'track', 'record', 'structure', 'make', 'ipo', 'virtually', 'uninvestable', 'long', 'side', 'via']",1
1716,"['i', 'heard', 'team', 'fantastic', 'event', 'so', 'glad', 'see', 'call', 'wicked', 'smart', 'people', 'get', 'together', 'build', 'momentum', 'like', 'we', 'champion']",3
1717,"['if', 'new', 'york', 'week', 'swing', 'style', 'dimension', 'event', 'host', 'panel', '8th', '902', 'broadway', 'it', 'go', 'jam', 'packed', 'retail', 'insight', 'fresh', 'perspective', 'come', 'say', 'hi']",3
1718,"['i', 'wework', 'news', 'fatigue']",1
1719,"['are', 'sure', 'wework', 'roadshow']",2
1720,"['wework', 'lay', 'thousand', 'people', 'a', 'thousand', 'custodian', 'homeboy', 'parachute', '1', '7', 'billion']",1
1721,"['wework', 'still', 'life', 'support', 'rival', 'say', 'must', 'cut', 'cost', 'fast']",1
1722,"['the', 'thing', 'wework', 'sublet', 'business', 'reminds', 'zzzz', 'cleaning', 'company', 'la', 'back', 'day', 'story', 'story', 'millionaire', 'founder', 'whole', 'thing', 'turn', 'fraud']",1
1723,"['called', 'wework', 'aug', ""'17"", 'at', 'time', 'tweet', 'wework', 'pull', 'kushner', 'project', 'one', 'journal', 'square', 'jersey', 'city', 'despite', 'receive', '59m', 'tax', 'break']",1
1724,"['this', 'week', 'i', 'write', 'blog', ""wework's"", 'plan', 'ipo', 'set', '9', '23', 'interest', 'see', 'postpone', 'light', 'criticism', 'face', 'however', 'week', 'able', 'make', 'significant', 'enough', 'difference', ""company's"", 'ipo']",1
1725,"['bloomberg', 'softbank', 'press', 'wework', 'postpone', 'stock', 'offering', 'investor', 'express', 'serious', 'concern', 'business', 'corporate', 'governance']",1
1726,"['new', 'story', 'npr', 'wework', 'ceo', 'steps', 'down', 'as', 'ipo', 'stalls', 'adam', 'neumann', 'workspace', 'share', ""company's"", 'cofounder', 'quit', 'ceo', 'amid', 'problem', ""wework's"", 'effort', 'go', 'public', 'the', ""company's"", 'estimate', 'value', 'drop', 'half', 'http', 'ift', 'tt', '2ls1yas']",1
1727,"['wework', 'linkedin', 'example', 'wrong', 'culture']",1
1728,"['no', 'wework', 'shit', 'hit', 'fan']",1
1729,"['check', 'softbank', 'ceo', 'masayoshi', ""son's"", 'wildly', 'optimistic', 'slide', 'turn', 'wework', 'profitable', 'via']",1
1730,['wework'],2
1731,"['this', 'smell', 'like', 'desperation', 'bailing', 'private', 'equity', 'wework', 'ipo', 'never', 'happen', 'could', 'reason', 'spike', 'repo', 'interest', 'rate', 'gs', 'write', '80', 'mil']",1
1732,"['is', 'well', 'example', ""munger's"", 'lollapalooza', 'effect', 'softbank', 'wework', 'every', 'imaginable', 'bias', 'work', 'agency', 'masayoshi', 'completely', 'incapable', 'rational']",1
1733,"['now', 'however', 'tech', 'deeply', 'ingrain', 'life', 'service', 'enterprise', 'facilitate', 'tech', 'become', 'ubiquitous', 'render', 'meaningless', 'way', 'define', 'business']",2
1734,"['the', 'continue', 'wework', 'they', 'exposure', 'place', 'http', 'lnkd', 'e6vvhqh']",1
1735,"['it', 'to', 'help', 'raise', 'awareness', 'team', 'nyc', 'learn']",3
1736,"['woodford', 'wework', 'these', 'valuable', 'lesson', 'financial', 'adviser', 'client', 'learn', 'well']",1
1737,"['wework', 'uber', 'give', 'softbank', 'black', 'eye', 'mean', 'vision', 'fund', 'ii', 'trouble', 'expert', 'say', 'via']",1
1738,"['wework', 'pull', 'preipo', 'sec', 'filing']",2
1739,"['yeah', 'cabin', 'rent', 'work', 'sleep', 'common', 'area', 'three', 'awesome', 'cooked', 'meal', 'day', 'so', 'like', 'wework', 'steroid', 'writer']",3
1740,"['office', 'share', 'startup', 'wework', 'cut', 'valuation', 'target', 'ahead', 'ipo']",1
1741,"['did', 'anyone', 'expect', 'wework', 'viable', 'model', 'two', 'three', 'year', 'inception', 'why', 'type', 'thing', 'surprising', 'anyone']",1
1742,"['adam', 'neumann', 'plan', 'child', 'grandchild', 'control', 'wework', 'techcrunch']",2
1743,"['everywhere', 'go', 'thing', 'happens', 'people', 'make', 'fun', 'wework', 'let', 'tell']",1
1744,"['wework', 'say', 'softbank', 'provide', '5b', 'new', 'financing', 'buy', '3b', 'share', 'exist', 'shareholder', 'would', 'give', 'softbank', '80', 'stake', 'wework', 'cnbc']",2
1745,"['would', 'you', 'invest', 'in', 'wework', 'here', 'bull', 'bear', 'case', 'before', 'its', 'ipo']",2
1746,"[""wework's"", 'toxicity', 'problem', 'formaldehyde']",1
1747,"[""wework's"", 'implication', ""softbank's"", 'fund', '2']",2
1748,"['ytd', 'jun19', 'opex', '2x', 'revenue']",3
1749,"['wework', 'new', 'coceos', 'planning', 'oust', '20', 'adam', 'neumann', 'friend', 'family', 'member']",2
1750,"['did', 'wework']",2
1751,"['as', 'wework', 'crash', 'uber', 'bleeds', 'cash', 'consumertech', 'gold', 'rush', 'may', 'come', 'end']",1
1752,"['yeah', 'fundamental', 'question', 'business', 'blue', 'apron', 'always', 'terrible', 'unit', 'economics', 'high', 'churn', 'uber', 'wework', 'problem', 'as', 'aside', 'i', 'wait', 'someone', 'write', 'definitive', 'wework', 'unit', 'economics', 'piece']",3
1753,"['wework', 'delay', '20bn', 'ipo', 'struggle', 'interest', 'investor']",1
1754,"['softbank', 'move', 'oust', 'neumann', 'wework', 'chief', 'executive']",2
1755,"['wework', 'counterfeit', 'capitalism']",1
1756,"['a', 'major', 'hit', 'vision', 'fund', 'nosedive', 'it', 'highlight', 'need', 'think', 'beyond', 'growthatallcosts', 'focus', 'path', 'profitability', 'invest']",1
1757,"['at', 'party', 'celebrate', 'launch', 'wework', 'new', 'food', 'lab', 'company', 'big', 'problem', 'seem', 'far', 'away']",1
1758,"['ubernew', 'york', 'stock', 'quote', 'uber', 'technologies', 'inc', 'bloomberg', 'markets']",2
1759,"['we', 'sftby', 'sftbf', 'wework', 'owner', 'form', 'panel', 'consider', 'compete', 'lifeline']",2
1760,"['this', 'week', 'welcome', 'another', 'set', 'young', 'mentees', 'partner', 'mentor', 'excite', 'life', 'change', 'experience', 'week']",3
1761,"['wework', 'get', 'esports', 'they', 'walk', 'dumpster', 'fire', 'right']",1
1762,"['wework', 'bonds', 'drop', 'below', 'par', 'first', 'time', 'since', 'ipo', 'filing', 'http', 'bit', 'ly', '2i0pjtt']",1
1763,"['so', 'remember', 'wework']",2
1764,"['when', 'everything', 'support', 'stock', 'keep', 'go', 'pton', 'yet', 'another', 'indication', 'popped', 'bubble', 'wework', 'not', 'happen', 'uber', 'lyft', 'work', 'fading', 'fast']",1
1765,"['stop', 'wework', ""deal'"", 'cramer', 'say', 'embattle', 'ipo', 'could', 'wreck', 'stock', 'market', 'rally']",1
1766,"['refer', 'wework']",2
1767,"['how', 'wework', 'fiasco', 'could', 'threaten', 'silicon', 'valley', 'rich', 'powerful']",1
1768,"['wework', 'tesla', 'theranos', 'ubeam', 'example', 'debt', 'company', 'why', 'sec', 'current', 'trend', 'its', 'prove', 'government', 'whole', 'failure', 'company', 'act', 'maliciously', 'garner', 'people', 'money']",1
1769,"['salesforce', 'trialheadx', 'come', 'india', 'wework', 'galaxy']",3
1770,"['anyone', 'know', 'primary', 'school', 'level', 'math', 'know', 'worth', '0']",1
1771,"['a', 'look', 'cheese', 'wine', 'quiz', 'night', 'happen', 'week', 'new', 'office', 'thoroughly', 'enjoy']",3
1772,"['randomly', 'fall', 'umbrella', 'part', ""wework's"", '11th', 'dimensional', 'chess', 'game', 'push', 'unprofitable', 'tenant']",2
1773,"['we', 'wework', 'could', 'cut', 'valuation', 'below', '20', 'billion', 'as', 'existing', 'investors', 'call', 'ipo', 'delay']",1
1774,"['someone', 'need', 'open', 'coworking', 'space', 'burnt', 'freelancer', 'laptop', 'cellphone', 'allow', 'snack', 'free', 'couch', 'plentiful', 'instead', 'wework', 'weburn']",2
1775,"['cancercausing', 'chemical', 'found', 'wework', 'phone', 'booth']",2
1776,"['wework', 'postpones', 'ipo', 'fails', 'gain', 'investor', 'support', 'property', 'news', 'fromdave']",1
1777,"['wework', 'parent', 'weighs', 'further', 'valuation', 'cut']",1
1778,"['thanks', ""bloomberg's"", 'break', ""wework's"", 'fall', 'startup', 'unicorn', 'irl', 'hot', 'mess', 'check', 'link']",1
1779,"['wework', 'turmoil', 'raise', 'question', 'office', 'share', 'the', 'australian', 'financial', 'review']",1
1780,"['wework', 'accepts', 'softbank', 'takeover', 'offer']",2
1781,"['what', 'coworking', 'rivals', 'can', 'learn', 'wework', 'stumbles', 'implode', 'recession', 'fail', 'within', 'year', 'ross', 'gerber']",1
1782,"['wework', '47b', 'parlent', 'due', 'noooooothing', 'worry']",1
1783,"['are', 'bully', 'watch', 'last', 'night', 'show', 'decide']",1
1784,"['grubhub', 'who', 'knew', 'anyone', 'elsenot', 'wework', 'everyone']",1
1785,"['daily', 'crunch', 'wework', 'delay', 'ipo']",2
1786,"['wework', 'still', 'plan', 'go', 'public', 'year', 'delay', 'ipo', 'sharpen', 'story', 'investor']",3
1787,"[""softbank's"", 'masa', 'son', 'favor', 'oust', 'wework', 'ceo', 'adam', 'neumann']",2
1788,"['20mins', 'go', 'weather', 'great', 'enjoying', '26th', 'tower', 'as', 'say', 'sky', 'limit']",3
1789,"[""i'm"", 'edgy', ""it's"", 'brand']",2
1790,"['it', 'almost', 'people', 'really', 'think', 'wework', 'new', 'concept', 'invent', '21st', 'century', 'companies', 'offering', 'furnish', 'office', 'suite', 'city', 'entire', 'career', 'i', 'lot', 'closer', 'retirement', 'start', 'career']",2
1791,"['a', 'comprehensive', 'playbyplay', 'ongoing', 'wework', 'saga', 'date', 'it', 'stink', 'employee', 'shareholder', 'come', 'i', 'fascinate', 'unfold']",1
1792,"['hi', 'are', 'interested', 'someone', 'ebay', 'sell', '5', '000', 'aws', 'credit', 'credit', 'name', 'show', ""'aws"", 'activate', 'wework', ""london'""]",2
1793,"['wework', 'employee', 'call', ""'greed'"", ""'deception'"", 'open', 'letter']",1
1794,"['you', 'got', 'to', 'be', 'kidding', 'me', 'outraged', 'wework', 'employees', 'furious', 'at', 'neumann', '1', '2bn', 'platinum', 'parachute']",1
1795,"['wework', 'lose', '1', '9', 'billion', '2018', 'burn', '2', '36', 'billion', 'cash', 'first', 'half', 'year', 'could', 'run', 'money', 'second', 'quarter', '2020', 'current', 'burn', 'rate', 'accord', 'analysis', 'last', 'week', 'security', 'house', 'sanford', 'c', 'bernstein']",1
1796,"['i', 'think', 'wework', 'big', 'mistake', 'call', 'weplay']",2
