,text,sentiment
2642,"['baseball', 'fan', 'not', 'parent', 'next', 'wework', 'ceo', 'google', 'gets', 'wrong']",2
2643,"['wework', '2019', '2000', 'need', 'sock', 'puppet']",1
2644,"['wework', 'board', 'members', 'want', 'adam', 'neumann', 'chief', 'executive', 'report']",2
2645,"['real', 'estate', 'tycoon', 'sam', 'zell', 'slams', 'wework', 'every', 'single', 'company', 'space', 'gone', 'broke']",1
2646,"['168', 'years', 'print', 'took', 'wework', 'nyt', 'finally', 'break', 'clowncar', 'seal']",2
2647,"['almost', 'much', 'ceo']",2
2648,"['wework', 'board', 'members', 'want', 'kick', 'founder', 'adam', 'neumann', 'corner', 'office']",2
2649,"['airbnb', 'go', 'public', 'next', 'year', 'post-wework', 'ipo', 'collapse', 'need', 'know']",2
2650,"['new', 'office', 'digs', 'wework', 'south', 'quarter', 'need', 'dragon_art', '01', 'give', 'office', 'colour', 'though', 'quarter', 'tower']",3
2651,"['great', 'friday', 'ashes', 'thank']",3
2652,"['rent', 'reforms', 'rapid', 'rise', 'wework', 'check', 'trd', 'ranking', 'nyc', 'top', 'commercial', 'lenders', 'shaky', 'market']",1
2653,"['wework', 'close', 'wegrow', 'elementary', 'school', 'new', 'york', 'next', 'year']",2
2654,"['ousted', 'wework', 'ceo', 'adam', 'neumann', 'great', 'entrepreneur', 'says', 'salesforce', 'ceo', 'marc', 'benioff', 'crm']",2
2655,"['wework', 'space', 'actually', 'seen', 'tiny', 'room', 'conference', 'table', 'thought', 'sort', 'window', 'display', 'saw', 'people', 'using']",1
2656,"['scott', 'galloway', 'explains', 'gets', 'hosed', 'wework', 'ipo', 'disaster']",1
2657,"['along', 'wework', 'investment', 'means', 'bad', 'month']",1
2658,"['embattled', 'wework', 'puts', 'hold', 'plan', 'open', 'co-living', 'spaces', 'israel', 'times', 'israel']",2
2659,"['wework', 'flotation', 'flop', 'red', 'flag', 'london', 'office', 'market']",1
2660,"['see', 'say']",2
2661,"['neumann', 'dreams', '5th', 'avenue', 'palace', 'crash', 'burn', 'wework', 'starts', 'mass', 'layoffs', 'zero', 'hedge']",1
2662,"['lots', 'crib', 'told', 'even', 'stuck', 'clock', 'right', 'twice', 'day', 'relax', 'let', 'builders', 'build']",2
2663,"['softbank', 'shares', 'fall', 'doubles', 'wework']",1
2664,"['wework', 'makes', 'money', '20sep', '2019']",2
2665,"['read', 'wework', 'initiation', 'report', 'august', 'valued', '27b', 'contrarian', 'point', 'view', 'yesterday', 'revised', 'devalued', 'ipo', 'line', 'valuation', 'almost', 'half', 'valuation', 'q1https', 'bit.ly/2kvbgud']",1
2666,"['ffs', 'people', 'flushing', 'money', 'toilet', 'smile', 'direct', 'wework', 'lyft', 'etc', 'apple', 'still', 'undervalued', 'lowe', 'still', 'steal', 'ge', 'not', 'missed', 'dividend', 'payment', '115', 'years', 'not', 'rocket', 'science']",1
2667,"['wework', 'adam', 'neumann', 'confident', 'pressed', 'nyse', 'nasdaq', 'ban', 'meat', 'plastic', 'company', 'fall', 'since', 'spectacular']",1
2668,"['exclusive', 'owner', 'creates', 'committee', 'decide', 'financing', 'lifeline-sources']",2
2669,"['sorry', 'late', 'party', 'much', 'next', 'hard', 'hitting', 'takedown', 'theranos', 'jeez', 'oh', 'man', 'weird', 'see', 'ppl', 'reacting', 'piece', 'like', 'story', 'broke']",2
2670,"['product', 'software', 'thus', 'produce', 'software', 'gross', 'margins', '75', 'greater', 'valued', 'software', 'company', 'zoom', '81', 'gross', 'margin', 'wework', '20', 'gross', 'margin']",1
2671,"['wework', 'founder', 'get', 'nearly', '1.7', 'billion', 'let', 'softbank', 'take', 'company']",2
2672,"['adam', 'neumann', 'planned', 'children', 'grandchildren', 'control', 'wework']",2
2673,"['labs', 'manager', 'dubai', 'dubai', 'united', 'arab', 'emirates', 'wework', 'wework', 'labs', 'new', 'business', 'unit']",2
2674,"['vc', 'brad', 'feld', 'wework', 'softbank', 'venture', 'firms', 'may', 'slow', 'pacing', '2020']",2
2675,"['another', 'great', 'newsletter', 'edge', 'biz', 'markets', 'wework', 'not', 'learn', 'jeff', 'koons', 'fine', 'line', 'flywheels', 'ponzi', 'schemes', 'whether', 'sculpture', 'real-world', 'social', 'networks', 'err', 'office', 'space']",2
2676,"['safety', 'well-being', 'members', 'top', 'priority', 'happy', 'report', 'aventine', 'not', 'impacted', 'recent', 'recall', 'please', 'not', 'hesitate', 'reach', 'additional', 'questions', 'beloved', 'community', 'team', 'not', 'sites', 'impacted']",3
2677,"['wake', 'casper', 'mattress', 'work', 'peloton', 'uber', 'desk', 'wework', 'order', 'doordash', 'lunch', 'take', 'lyft', 'home', 'get', 'dinner', 'postmates', 'interacted', 'cos', 'collectively', 'lose', 'nearly', '14', 'bil', 'yr']",1
2678,"['wework', 'delays', 'ipo', 'frosty', 'investor', 'response']",2
2679,"['founders', 'not', 'always', 'best', 'managers', 'seven', 'times', 'not', 'believe', 'anyone', 'gave', 'wework', 'adam', 'neumann', 'billions', 'dollars']",1
2680,"['wework', 'divest', 'non-core', 'businesses']",2
2681,"['another', 'balanced', 'piece', 'wework', 'not', 'lesson', 'landlords', 'must', 'learn']",2
2682,"['short', 'sellers', 'snap', 'wework', 'debt', 'amid', 'concern', 'future', 'business', 'guardian']",2
2683,"['looks', 'rescued', 'botched', 'ipo', 'attempthttps']",1
2684,"['adam', 'neumann', 'billion-dollar', 'exit', 'package', 'wework', 'lesson', 'giving', 'founders', 'much', 'control']",1
2685,"['gravity', 'works', 'wework', 'not', 'plan']",1
2686,"['last', 'day', 'save', 'ticket', 'next', 'miami', 'history', 'meetup', 'thursday', 'october', '24th', '6-9', 'pm', 'enjoy', 'pizza', 'soft', 'drinks', 'history', 'security', 'building', 'go', 'learn', 'buy', 'ticket']",2
2687,"['wework', 'plans', 'axe', '4,000', 'staff', 'vía']",1
2688,"['people', 'actually', 'rent', 'wework', 'spaces']",1
2689,"['problem', 'unicorns', 'wework', 'valuation', 'melted', 'away']",1
2690,"['impaired', 'vision', 'wework', 'sparks', 'worries', 'masayoshi', 'son', 'vision', 'funds', 'via']",1
2691,"['nikkei', 'asian', 'ny', 'top', 'office', 'tenant', 'wework', 'vexes', 'property', 'market']",2
2692,"['knock', 'bowling', 'pin', 'mean', 'coulda', 'seen', 'coming', 'wework', 'might', 'worth', 'half', 'former', '47', 'billion', 'valuation', 'via']",1
2693,"['thing', 'happened', 'us', 'wework', 'building', 'forcefully', 'opened', 'door', 'got', 'within', 'minutes', 'also', 'work', 'tech']",1
2694,"['wework', 'parent', 'company', 'makes', 'major', 'changes', 'management', 'business', 'operations']",2
2695,['nan'],2
2696,"['latest', 'headache', 'cash-strapped', 'company', 'wework', 'says', 'closed', '2,300', 'phone', 'booths', 'amid', 'formaldehyde', 'scare', 'wework']",1
2697,"['guess', 'could', 'say', 'things', 'getting', 'pretty', 'serious']",1
2698,"['ipo', 'valuation', 'plunges', '20b', 'looks', 'performance', 'mega', 'loss-making', 'ipos', 'recent', 'times.https', 'bit.ly/2k2fpz7']",1
2699,"['great', 'unicorn', 'delusion', 'consumer-tech', 'bubble', 'bursting', 'slow', 'motion', 'via']",1
2700,"['say', 'worth', '1/10', 'th', 'wework']",1
2701,"['used', 'heady', 'times', 'big', 'spending', 'may', 'time', 'press', 'reset', 'button']",1
2702,"['not', 'think', 'anyone', 'thinks', 'wetransfer', 'anything', 'wework', 'saw', 'wepresent', 'isolation', 'well', 'might']",1
2703,"['softbank', 'boss', 'takes', 'blame', '5bn', 'loss', 'wework', 'punt', 'guardian', 'via']",2
2704,"['wework', 'prefers', 'jpmorgan', 'financing', 'package', 'softbank', 'control', 'bloomberg']",2
2705,"['vancancy', 'spike', 'wehttps', 'lnkd.in/eqvthwu']",2
2706,"['love', 'give', 'massive', 'shout', 'spiritual', 'leader', 'alana', 'pilar', 'phone', 'right', 'dallas', 'nice', 'genuine', 'awesome', 'lady', 'follow', 'show', 'max', 'love', 'love', 'hear', 'ideas', 'like', 'share', 'comment']",3
2707,"['softbank', 'likely', 'funnel', '1b', 'wework', 'delayed', 'ipo', 'ft']",2
2708,"['soon', 'able', 'buy', 'shares', 'wework', 'groupon']",1
2709,"['wework', 'like', 'wedontwork', 'folks']",1
2710,"['app', 'poisoned', 'wework']",1
2711,"['softbank', 'jp', 'morgan', 'submit', 'separate', 'wework', 'bailout', 'proposals', 'coming', 'days']",2
2712,"['news', 'window', 'closing', 'fast', 'wework', 'parent', 'launch', 'ipo', 'year', 'loganspace', 'ai']",2
2713,"['anna', 'one', 'heard', 'orbis', 'tweet', 'meetup', 'fee', '200', 'million', 'year', 'according', 'tweet', 'rich']",2
2714,"['wait', 'think', 'invented', 'wework', 'fuck']",1
2715,"['numbers', 'found', 'intentionally', 'unusual', 'every', 'single', 'landlord', 'rock', 'solid', 'case', 'wework', 'not', 'already', 'begun', 'sue', 'soon', 'get', 'name', 'first', 'list']",1
2716,"['wework', 'bankers', 'investors', 'scramble', 'salvage', 'collapsing', 'company', 'fox', 'business', 'via']",1
2717,"['former', 'wework', 'ceo', 'not', 'becoming', 'billionaire', 'also', 'receiving', '500', 'million', 'worth', 'financing', 'repay', 'credit', 'line', 'jpmorgan', 'neat', 'debt', 'forgiveness', 'spending', 'cash']",1
2718,"['employees', 'inside', 'adam', 'neumann', 'wework', 'reveal', 'wild', 'culture']",2
2719,"['new', 'valuation', 'may', 'cut', 'wework', 'value']",1
2720,"['investors', 'want', 'tech', 'start-ups', 'prove', 'profitable', 'wework', 'failed', 'ipo']",1
2721,"['interesting', 'compare', 'contrast', 'death', 'old', 'world', 'company', 'seems', 'likely', 'likely', 'ousting', 'ceo', 'new', 'world', 'company', 'wework', 'new', 'world', 'not', 'enough']",1
2722,"['say', 'wework', 'spaces', 'absolutely', 'phenomenal']",3
2723,"['well', 'fuckin', 'surprise', 'keep', 'lowering', 'wework', 'slashing', 'ipo', 'valuation', 'less', '25', 'billion']",1
2724,"['pronounce', 'wework', 'borat', 'voice', 'cannot', 'take', 'seriously', 'organization']",1
2725,"['reading', 'changes', 'salvage', 'wework', 'ipo', 'interesting', 'took', 'board', 'long', 'pursue', 'good', 'governance', 'done', 'right', 'may', 'company', 'would', 'also', 'profitable']",2
2726,"['185', 'million', 'consulting', 'fee', '500', 'million', 'line', 'credit', 'good', 'god', 'kind', 'bullshit', 'unicorn', 'startup', 'need', 'found', 'get', 'kind', 'severance', 'package']",1
2727,"['softbank', 'urges', 'wework', 'shelve', 'ipo', 'ft']",2
2728,"['community', 'lead', 'nanjing', 'wework', 'role', 'community', 'leads', 'integral']",2
2729,"['wework', 'may', 'drop', 'valuation', '20b', 'dow', 'jones']",2
2730,"['failing', 'businesses', 'deserve', 'bankruptcy', 'left', 'uber', 'wework', 'garbage', 'profitless', 'scam', 'unicorns', 'regards']",1
2731,"['every', 'often', 'think', 'somewhat', 'recent', 'twitter', 'thread', 'female', 'former', 'wework', 'employee', 'left', 'without', 'getting', 'stock', 'options', 'annoyed', 'wonder', 'feeling', 'wework', 'ipo', 'disaster']",1
2732,"['check', 'wework', 'board', 'use', 'commercial', 'pressure', 'force', 'adam', 'neumann', 'since', 'not', 'fired', 'experts', 'say']",1
2733,"['wework', 'board', 'weighs', '10bn', 'rescue', 'plan', 'japan', 'softbank']",2
2734,"['without', 'deal', 'wework', 'would', 'money', 'next', 'friday', 'sources', 'say']",2
2735,"['new', 'post', 'rise', 'fall', 'wework', 'co-founder', 'adam', 'neumann']",2
2736,"['wework', 'wifi', 'security', 'worryingly', 'weak']",1
2737,"['still', 'think', 'wework', 'house', 'cards', 'good', 'thread']",1
2738,"['really', 'glad', 'decided', 'today', 'even', 'meant', 'missing', 'mimosa', 'sorbet', 'would', 'train', 'feeling', 'sydney', 'commuters']",3
2739,"['putting', 'make', 'wework', 'movie', 'obvious', 'candidate', 'play', 'adam', 'neumann', 'guy', 'plays', 'cousin', 'greg']",1
2740,"['views', 'softbank', 'investment', 'oyo', 'similarities', 'wework']",2
2741,"['wework', 'uber', 'giving', 'softbank', 'black', 'eye', 'not', 'mean', 'vision', 'fund', 'ii', 'trouble', 'experts', 'say', 'uber']",2
2742,"['laid-off', 'wework', 'employees', 'not', 'happy', 'severance', 'packages']",1
2743,"['failure', 'launch', 'communication', 'lessons', 'wework', 'ipo', 'pr', 'masters', 'series', 'podcast']",2
2744,"['softbank', 'wework', 'played', 'silicon', 'valley', 'wall', 'street']",2
2745,"['wework', 'juul', 'show', 'downsides', 'silicon', 'valley', 'success', 'formula', 'wall', 'street', 'journal']",1
2746,"['losses', 'swelled', 'alongside', 'growing', 'sales', 'base', 'company', 'lost', 'roughly', 'two', 'dollars', 'every', 'dollar', 'revenue', 'generated', 'last', 'year', '. .']",1
2747,"['wework', 'tech', 'company', 'real', 'estate', 'company', 'view']",2
2748,"['wework', 'back', 'wall']",1
2749,"['update', 'wework', 'says', 'file', 'withdraw', 'ipo']",2
2750,"['wework', 'ipo', 'status', 'uncertain', 'valuation', 'could', 'dip', '20b']",1
2751,"['course', 'thrown', 'billion', 'ideas', 'like', 'wework', 'really', 'scraped', 'bottom', 'barrel']",1
2752,"['wework', 'accounted', '69', 'coworking', 'space', 'leases', 'third', 'quarter', 'even', 'crisis', 'loomed']",2
2753,"['wework', 'plans', 'new', 'location', 'openings', 'singapore', 'manila']",2
2754,"['terrifying', 'idea', 'wework', 'earnings', 'report']",1
2755,"['wework', 'divesting', 'non-core', 'businesses', 'including', 'wave', 'pool', 'company', 'via']",2
2756,"['wework', 'looking', 'sell', 'spin', 'acquisitions', 'including', 'seo', 'firm', 'conductor', 'conductor', 'deal', 'process', 'awhile', 'says', 'source', 'please', 'visit', 'search', 'engine', 'land', 'full', 'article']",2
2757,"['wework', 'hand', 'effectively', 'long', 'term', 'short', 'term', 'lease', 'arbitrage', 'not', 'see', 'rapidly', 'adding', 'new', 'properties', 'directly', 'improves', 'economics', 'existing', 'properties', 'beyond', 'higher', 'leverage', 'marketing', 'spend', 'etc']",2
2758,"['culture', 'crowned', 'unicorn', 'wake', 'rival', 'ipo', 'filing', 'via']",2
2759,"['virtually', 'one', 'lease', 'wework', 'drag', 'nyc', 'office', 'market', 'wsj']",2
2760,"['wework', 'icarus', 'startup', 'world']",1
2761,"['sublet', 'wework', 'somehow', 'worth', '50', 'billion', 'subletting', 'office', 'spaces']",1
2762,"['1/3', 'thinking', 'wework', 'debacle', 'change', 'dynamic', 'around', 'beloved', 'softbank', 'backed', 'companies', 'like', 'softbank', 'backed', 'lower', 'valuation', '7x', 'rev', 'vs', '20x', 'rev', 'understanding', 'flexport', 'low', 'margin', 'tech', 'enabled', 'services', 'business']",1
2763,"['wow', 'gwyneth', 'paltrow', 'angle', 'shitshow']",1
2764,"['wework', 'guy', 'ran', 'company', 'poorly', 'banks', 'paying', '200m', 'go', 'away', 'not', 'american', 'dream', 'folks']",1
2765,"['ipo', 'sight', 'morale', 'dropping', 'along', 'top', 'newshttps', 'lnkd.in/e4k3fmj']",1
2766,"['growth', 'director', 'george', 'hawwa', 'recently', 'conducted', 'workshop', 'north', 'sydney', 'wework', 'team', 'business', 'interested', 'attending', 'workshop', 'give', 'us', 'call', '02', '8095', '9342', 'information']",2
2767,"['bad', 'wework', 'could', 'get', 'even', 'worse']",1
2768,"['tomorrow', 'meetup', 'wework', 'fun']",3
2769,"['first', 'wework', 'lawsuit', 'involving', 'unicorn', 'botched', 'ipo']",1
2770,"['zell', 'comments', 'come', 'wework', 'prepares', 'initial', 'public', 'offering']",2
2771,"['wework', 'not', 'work', 'entrepreneurs', 'learn', 'saga']",1
2772,"['see', 'president', 'ana', 'bencic', 'click', 'read', 'thoughts', 'wework', 'ipo']",2
2773,"['wework', 'proves', 'venture', 'capitalism', 'works', 'techcrunch']",3
2774,"['news', 'exclusive', 'wework', 'weighs', 'slashing', 'valuation', 'half', 'amid', 'ipo', 'skepticism']",1
2775,"['scrapping', 'ipo', 'may', 'wework', 'best', 'option']",2
2776,"['wework', 'weighs', 'slashing', 'valuation', 'half', 'amid', 'ipo', 'skepticism', 'wework', 'parent', 'company', 'exploring', 'dramatic', 'reduction', 'valuation', 'aims', 'go', 'public', 'facing', 'widespread', 'skepticism', 'business', 'model', 'corporate', 'governance']",1
2777,"['softbank', 'says', 'invested', '18.5', 'billion', 'wework', 'gdp', 'bolivia', '11.5', 'million', 'people', 'via']",2
2778,"['philippines', 'go-to', 'strategy', 'controversial', 'companies', 'wework', 'juul', 'huawei']",1
2779,"['needs', 'work', 'harder', 'cut', 'ipo', 'valuation', 'half', 'investor', 'criticism', 'reach', 'profitability']",2
2780,"['report', 'wework', 'cofounder', 'adam', 'neumann', 'may', 'unload', 'property', 'pay', 'giant', 'loan', 'via']",2
2781,"['wework', 'value', 'plunges', 'billion']",1
2782,"['discussing', 'possible', 'ripple', 'effect', 'wework']",2
2783,"['wework', 'labs', 'exciting', 'announcement', 'make', 'london', 'today', 'startups', 'join', 'us', 'startup', 'stage', '12pm', 'hear', 'good', 'news']",3
2784,"['wework', 'fiasco', 'making', 'employees', 'wonder', 'shares', 'set', 'fire', 'talked', 'experts', 'said', 'tech', 'startup', 'workers', 'dark', 'much', 'equity', 'worth']",1
2785,"['weekend', 'shane', 'chortle', 'wework', 'chance', 'ayala', 'see', 'new', 'comedy', 'special', 'slept', 'alien']",2
2786,"['not', 'get', 'wework', 'not', 'like', 'regus', 'flip', 'flops']",2
2787,"['seems', 'focused', 'social', 'impact', 'community', 'creating', 'lifestyle', 'solutions', 'people', 'cities', 'feel', 'like', 'similar', 'rhetoric', 'wework', 'interesting', 'see', 'sector', 'matures']",2
2788,"['wework', 'loses', 'chief', 'communications', 'officer', 'ahead', 'planned', 'ipo']",1
2789,"['downgrades', 'debt', 'one', 'notch']",2
2790,"['not', 'understand', 'not', 'completely', 'focus', 'main', 'market', 'coworking', 'space', 'startups', 'need', 'branded', 'tech', 'co', 'learn', 'not', 'worked', 'great', 'market', 'successful', 'exit']",2
2791,"['yet', 'another', 'disastrous', 'result', '40', 'years', 'deregulation', 'initiated', 'thatcher', 'reagan', 'wework', 'counterfeit', 'capitalism']",1
2792,"['softbank', 'shares', 'fall', 'wework', 'deal', 'adds', 'financial', 'strains', 'reuters', 'via', 'nyt']",1
2793,"['wealth', 'management', 'not', 'aging', 'well', 'wework', 'drama', 'private', 'meeting', 'elon', 'musk']",1
2794,"['hah', 'well', 'yes', 'wework', 'rents', 'offices', 'people', 'companies', 'renter', 'office', 'door']",2
2795,"['wework', 'pulls', 'ipo', 'filing']",2
2796,"['within', 'short', 'period', 'softbank', 'pumped', '18.5', 'billion', 'wework', 'half', 'total', 'nigeria', '2019', 'budget', '24.7', 'billion', 'much', 'money', 'chasing', 'opportunities']",1
2797,"['fitch', 'downgrades', 'wework', 'aborted', 'ipo', 'leaves', 'financing', 'hole']",1
2798,"['pretty', 'sure', 'wework', 'promise', 'not', 'massive', 'scam', 'advertising', 'campaign', 'soon']",1
2799,"['wework', 'says', 'divest', 'non-core', 'businesses']",2
2800,"['think', 'wework', 'massively', 'underpriced', 'public', 'sphere', 'pure', 'ip', 'company', 'may', 'badly', 'run', 'real', 'estate', 'portfolio', 'proxy', 'easily', 'worth', '11', 'figures', 'leveraged', 'bet', 'high', 'variance', 'event', 'real', 'estate', 'prices', 'nothing', 'else']",3
2801,"['normal', 'human', 'sized', 'coffee', 'cups', 'stuck', 'feeling', 'like', 'derek', 'zoolander', 'looking', 'model', 'school', 'kids', 'not', 'read', 'good', 'times', 'really', 'difficult', 'maybe', 'cut', 'costs', 'closing', 'tap', 'carafe', 'hitting', 'brew', 'button']",1
2802,"['chastened', 'wework', 'weighs', 'pullback', 'china']",2
2803,"['wework', 'founder', 'adam', 'neumann', 'asked', 'constitution', 'could', 'changed', 'allow', 'people', 'not', 'born', 'like', 'run', 'president']",2
2804,"['wework', 'close', 'new', 'york', 'elementary', 'school', 'next', 'year']",2
2805,"['remember', 'telling', 'folks', 'scam', 'okay']",1
2806,"['wework', 'troubles', 'mean', 'coworking', 'industry']",2
2807,"['team', 'not', 'let', 'happen', 'office', 'compact', 'folding', 'umbrellas', 'allowed']",2
2808,"['wework', 'softbank', 'wacky', 'backer']",1
2809,"['wework', 'ceo', 'returns', '5.9', 'million', 'trademark', 'payment', 'company']",2
2810,"['wework', 'story', 'going', 'plot', 'movie', 'sometime', 'future']",1
2811,"['met', 'people', 'know', 'wework', 'office', 'company', 'not', 'know', 'coworking', 'call', 'owning', 'category']",3
2812,"['stunningly', 'idiotic', 'comment', 'kelly', 'evans', 'cnbc', 'musing', 'whether', 'wework', 'would', 'better', 'pushed', 'ipo']",1
2813,"['real', 'lesson', 'wework', 'debacle', 'via']",1
2814,"['exclusive', 'wework', 'considers', 'dramatic', 'valuation', 'cut']",2
2815,"['wework', 'wi-fi', 'woefully', 'insecure']",1
2816,"['curious', 'ppl', 'know', 'things', 'wework', 'public', 'company', 'would', 'sec', 'conducting', 'criminal', 'investigation', 'using', 'company', 'personal', 'bank', 'acct', 'illegal', 'know', 'tax', 'issues', 'curious', 'behavior', 'would', 'considered', 'criminal']",1
2817,"['740', 'million', 'actually', 'neumann', 'withdrew']",1
2818,"['slate', 'money', 'not', 'stop', 'talking', 'wework']",2
2819,"['daily', 'crunch', 'wework', 'ceo', 'steps']",2
2820,"['lil', 'background', 'co-working', 'giant', 'new', 'ceos', 'seek', 'bring', 'order', 'chaos', 'surrounded', 'wework', 'botched', 'ipo']",2
2821,"['lockin', 'company', 'offer', 'mobile', 'security', 'service', 'wework', 'prnewswire']",2
2822,"['wework', 'biggest', 'occupier', 'commercial', 'office', 'space', 'new', 'york', 'central', 'london', 'doubt', 'big', 'cities', 'not', 'dismiss', 'predicament', 'lightly', 'weeks', 'ago']",2
2823,"['hundreds', 'co-working', 'companies', 'around', 'world', 'distinguished', 'wework', 'adam', 'neumann', 'insistence', 'something', 'bigger']",2
2824,"['bonds', 'bad', 'news', 'could', 'worse', 'softbank', 'rescue', 'plan', 'bought', 'time', 'analysts', 'said', 'wework', 'still', 'make', 'difficult', 'decisions', 'silver', 'lining', 'whole', 'process', 'softbank', 'bought', 'said', 'vicki', 'bryan', 'chief']",2
2825,"['rather', 'treat', 'wework', 'like', 'community', 'farm', 'however', 'neumann', 'used', 'company', 'like', 'personal', 'atm']",1
2826,"['wework', 'great', 'cautionary', 'tale', 'everyone', 'looking', 'work', 'startup', 'picking', 'next', 'job', 'opportunity', 'think', 'like', 'good', 'investor', 'due', 'diligence', 'not', 'blindly', 'follow', 'hype']",1
2827,"['softbank', 'acquires', '80', 'wework', 'announces', 'bn', 'new', 'financing', 'package']",2
2828,"['even', 'confusing', 'canada', 'terrible', 'youth', 'charity', 'profit-driven', 'company', 'called', 'super', 'shady', 'year', 'thought', 'wework', 'another', 'one', 'nonsense', 'things']",2
2829,"['argument', 'wework', 'aws', 'office', 'space', 'makes', 'great', 'business', 'accounting', 'servers', 'pita', 'lots', 'people', 'would', 'prefer', 'pay', 'opex', 'rather', 'capex', 'maybe', 'true', 'real', 'estate']",3
2830,"['financial', 'daily', 'dose', '9.25', '2019', 'top', 'story', 'wework', 'ousts', 'co-founder', 'ceo', 'bid', 'save', 'ipo']",2
2831,"['prc', 'wework', 'egomaniacal', 'plagues', 'end', 'chapter', 'liquidation', 'matter', 'many', 'bailouts', 'get', 'mark', 'words']",1
2832,"['voting', 'must', 'not', 'remember', 'mid', 'late', 'nineties', 'know', 'wework', 'business', 'model', 'around', 'forever', 'wework', 'branded', 'well', 'basic', 'structure', 'remains', 'without', 'wework', 'cult', 'leader', 'pt', 'barnum', 'cult', 'finished']",1
2833,"['disagree', 'class', 'highly', 'risky', 'investment', 'underlying', 'asset', 'value', 'aside', 'brand', 'minority', 'sporting', 'tournament', 'collectively', 'lost', '350m', 'tv', 'deal', 'attack', 'would', 'hit', 'sell', 'button', 'theoretical', 'stake', '3-4', 'ago']",1
2834,"['every', 'new', 'piece', 'news', 'seems', 'like', 'wework', 'umbrella', 'hero', 'need', 'right']",2
2835,"['wework', 'paid', 'ceo', '5.9', 'million', 'use', 'name', 'giving', 'back', 'deal', 'criticized']",2
2836,"['scam', 'artist', 'kabbalah', 'cult', 'member', 'top', 'gets', '1.7', 'billion', '4,000', 'others', 'lose', 'jobs', 'wework', 'slash', '4,000', 'jobs', 'seeks', 'reverse', 'misfortunes']",1
2837,"['though', 'not', 'side', 'know', 'always', 'mourning', 'edition', 'eulogy', 'brought', 'wework', 'not', 'forget', 'subscribe', 'stitcher', 'itunes', 'leave', 'us', 'five', 'star', 'review', 'really', 'help', 'us', 'see', 'side']",1
2838,"['seoul', 'wework', 'offices', 'open', 'info', 'available', 'app']",2
2839,"['social', 'team', 'continues', 'crush', 'video', 'might', 'coolest', 'one', 'yet']",3
2840,"['softbank', 'takes', 'control', 'wework', 'part', 'bailout', 'adam', 'neumann', 'leave', 'board', 'via']",2
2841,"['wework', 'ceo', 'outsize', 'power', 'one', 'reason', 'company', 'imploding']",1
2842,"['ever', 'seen', 'cookie', 'crumble', 'real', 'time', 'amazing', 'saga', 'whopping', '47bn', 'valuation', 'almost', 'bankrupt', 'erstwhile', 'ceo', 'adam', 'neumann', 'aspiring', 'first', 'individual', 'trillionaire', 'ousted', 'quite', 'तक', 'story']",1
2843,"['young', 'libertarian', 'group', 'works', 'wework', 'one', 'wearing', 'storm', 'area', '51', 't-shirt']",2
2844,"['next', 'article', 'think', 'wework', 'around', 'next', '100', 'years']",2
2845,"['wework', 'worth', '47', 'billion', 'two', 'months', 'ago', 'might', 'headed', 'zero']",1
2846,"['currently', 'richmond', 'st', 'toronto', 'interested', 'stopping', 'learn', 'platform', 'send', 'us', 'dm', 'set', 'something']",2
2847,"['building', 'not', 'signed', 'lease', 'proposed', '45m', 'valuation', 'pretty', 'high', 'business', 'unproven', 'miguel', 'mckelvey', 'early', 'days', 'wework', 'got', '3rd', 'partner', 'buy', 'business', 'history', 'overvaluation', 'wework', 'long']",2
2848,"['learned', 'tanking', 'months', 'ago', 'terrible', 'office', 'spaces', 'insane', 'monthly', 'rents', 'ceo', 'blowing', 'money', 'conversations', 'overheard', 'always', 'fascinating', 'great', 'coffee', 'better', 'investing', 'tips']",1
2849,"['wework', 'india', 'taken', 'lakh', 'sqft', 'office', 'space', 'lease', 'noida', 'seating', 'capacity', '3900', 'seats', 'bit.ly/326wzcy']",2
2850,"['sick', 'go', 'sleep', 'also', 'stays', '4:00', 'reading', 'articles', 'airbnb', 'scams', 'wework', 'hemorrhaging', 'money']",1
2851,"['brooklyn', 'small', 'businesses', 'learn', 'wework', 'troubles', 'bklyner']",2
2852,"['others', 'advanced', 'europe', 'us', 'model', 'wework', 'sucked', 'attention', 'hype', 'machine']",1
2853,"['ever', 'need', 'wework', 'hot', 'take', 'prospectus', 'uses', 'word', 'vision', '129', 'times', 'earnings', '30', 'times']",2
2854,"['blew', 'mind', 'see', 'many', 'offices', 'wework', 'nyc', 'last', 'month', 'wework', 'demise', 'could', 'nyc', 'real', 'estate']",1
2855,"['still', 'bashing', 'train', 'awesome', 'ipo', 'prospectus', 'vs', 'post-ipo', 'performance', 'chart']",1
2856,"['everything', 'wework', 'new', 'co-ceos', 'trying', 'sell', 'since', 'taking', 'tuesday']",2
2857,"['brutal', 'takedown', 'wework']",1
2858,"['much', 'wework', 'ceo', 'adam', 'neumann', 'getting', 'leave', 'company']",2
2859,"['ceo', 'wework', 'hire', 'parsi', 'advisors']",2
2860,"['tech', 'wework', 'expected', 'announce', 'major', 'layoffs']",2
2861,"['read', 'fahim']",2
2862,"['wework', 'plans', 'axe', '4,000', 'staff', 'via']",1
