,text,sentiment
560,"['2', 'the', 'second', 'shoe', 'still', 'hold', 'unicorn', 'bubble', 'vulnerable', 'macrolevel', 'return', 'traditional', 'level', 'interest', 'rate', 'credit', 'spread', 'doing', 'capitalism', 'p', '34']",2
561,"['rework', 'add', 'woman', 'previously', 'all-male', 'board', 'ahead', 'po']",2
562,"['this', 'get', 'interest', 'rework', 'run', 'so', 'crazy', 'model', 'operation', 'go', 'work']",1
563,"['user', '30', 'since', 'po', 'left', '40', 'since', 'po', 'rework', 'urge', 'shelve', 'po', 'maybe', 'outlook', 'unicorn', 'haemorrhage', 'capital', 'hot']",1
564,"['hilarious', 'analysis', 'debacle', 'market', 'efficiency', 'point', 'view', 'how', 'do', 'you', 'like', 'we', 'now']",1
565,"['maybe', 'lose', 'much', 'rework', 'investment', ""they've"", 'resort', 'use', 'high', 'school', 'design', 'intern', 'save', 'cash']",1
567,"['sure', 'understand', 'mean', 'can', 'dm', 'u', 'information', 'wed', 'like', 'look', 'thanks', 'eb']",2
569,"['rework', 'withdraws', 's1', 'filing', 'delay', 'po']",2
570,"['rework', 'co-founder', 'adam', 'neumann', 'start', 'talk', 'board', 'director', 'investor', 'discus', 'future', 'role', 'us', 'officesharing', 'startup', 'include', 'possibility', 'give', 'title', 'chief', 'executive']",2
571,"['pda', 'rework', 'particularly', 'bold', 'move', 'consider', 'cannon', 'even', 'pick', 'nose', 'without', 'someone', 'see']",2
572,"['how', 'postbank', 'rework', 'played', 'silicon', 'valley', 'wall', 'street']",2
573,"['18', 'ibm', 'love']",2
574,"['now', 'postbank', 'has', 'decide', 'whether', 'write', 'down', 'its', 'rework', 'stake', 'bloomberg', 'via']",2
576,"['rework', 'reportedly', 'unlikely', 'go', 'public', 'year', 'thousand', 'layoff', 'could', 'come', 'rework', 'announce', 'tuesday', 'co-founder', 'adam', 'neumann', 'step']",1
577,"['postbank', 'seek', 'control', 'rework', 'financing', 'package', 'source']",2
580,"['i', 'wish', 'i', 'kind', 'sale', 'person', 'could', 'scam', 'people', 'billion', 'tell', 'year', 'profitable', 'like', 'others', 'people', 'invest', 'i', 'give', 'real', 'number', 'i', 'dude', 'invest']",1
581,"['here', 'best', 'how', 'retire', '40', 'ive', 'ever', 'read', 'via']",2
582,"['rework', 'bail-out', 'deal', 'may', 'emerge', 'soon', 'next', 'week', 'ft', 'says']",2
583,"['exclusive', 'rework', 'press', 'po', 'launch', 'despite', 'valuation', 'concern', 'source', 'rework', 'owner', 'the', 'we', 'company', 'plan', 'proceed', 'investor', 'roadshow', 'initial', 'public', 'offering', 'po', 'early', 'next', 'week', 'braving', 'concern']",2
584,"['rework', 'halt', 'new', 'lease', 'agreement', 'stem', 'loss', 'via']",2
585,"['the', 'rework', 'saga', 'continue']",2
586,"['this', 'fascinate', 'rework', 'strategy', 'start-ups']",2
587,"['rework', 'india', 'fight', 'new', 'fund', 'talk', 'local', 'lender', 'collapse']",2
589,"['the', 'top', 'cloud', 'stories', 'week', 'blue', 'apron', 'pm', 'justin', 'kan', 'rework', 'sinfield']",2
591,"['the', 'karbala', 'cabal', 'rework', 'founder', 'neumann', 'integrated', 'jewish', 'mysticism', 'into', 'business', 'zero', 'hedge']",1
592,"['financial', 'daily', 'dose', '10', '14', '2019', 'top', 'story', 'rework', 'board', 'weighing', 'bail-out', 'options', 'postbank', 'morgan']",2
593,"['rework', 'plans', 'shed', 'one-third', 'technology', 'employees', 'via']",2
595,"['breaking', 'rework', 'could', 'chop', 'valuation', 'half', '20', 'billion', 'amid', 'uncertainty', 'business', 'ceo', 'might', 'delay', 'po']",1
596,"['the', 'company', 'seem', 'mess', 'i', 'think', 'remain', 'play', 'postbank', 'value', 'real', 'estate', 'rework', 'own', 'the', 'business', 'model', 'shit', 'thats', 'corporate', 'banking', 'term', 'absolute', 'fuck', 'rubbish']",1
597,"['postbank', 'group', 'profit', 'plunge', 'owe', 'rework', 'turmoil']",2
598,"['senior', 'sales', 'manager', 'medium', 'large', 'business', 'seoul', 'korea', 'republic', 'rework', 'rework']",2
599,"['i', 'feel', 'like', 'find', 'rework', 'actually', 'office', 'rent']",1
600,"['high', 'his', 'own', 'supply', 'rework', 'ceo', 'reportedly', 'wants', 'be', 'president', 'world']",1
601,"['casebook', 'raise', '2', '2', 'billion', 'prep', 'goole', 'raise', '130', 'prep', 'bay', '6', '9', 'million', 'rework', 'raise', '14', 'billion', 'far', 'bigscale', 'money', 'laundering']",1
602,"['rework', 'india', 'raise', '200', 'expansion']",3
603,"['appal', 'it', 'support', 'surgeon', 'cybercity', 'we', 'wait', '45', 'minute', 'someone', 'help', 'luck', 'sad']",1
604,"['the', 'demise', 'rework']",1
605,"['postbank', 'offer', 'take', 'majority', 'stake', 'rework']",2
608,"['rework', 'head', 'bankruptcy', 'reorganization']",1
609,"['lot', 'go', 'rework', 'guy', 'bio', 'tell', 'detail', 'think']",2
610,"['wow', 'rework', 'acquisition', 'meet', 'founder', 'one', 'cash', 'deal', 'conductor', 'nec', 'base']",2
611,[],2
612,"['wow', 'put', 'charge', 'previously', 'ceo', 'drove', 'ground', 'clearly', 'masayoshi', 'son', 'like', 'lose', 'horse', 'keep', 'invest', 'people', 'think', 'fail', 'fail', 'keep', 'burning', 'capital']",1
613,"['new', 'story', 'business', 'time', 'rework', 'excel', 'faces', 'pregnancy', 'discrimination', 'complaint']",1
615,"['disney', 'ceo', 'discus', 'role', 'business', 'effect', 'social', 'change', 'rework', 'shelf', 'po', 'surprising', 'leak', 'thomas', 'cook', 'memo', 'catch', 'late', 'news', 'link', 'tune']",2
616,"['i', 'follow', 'since', 's1', 'release', 'get', 'momentum', 'impeachment', 'it', 'get', 'bad', 'bad', 'now', 'rework', 'po', 'pull', 'employee', 'go', 'start', 'suffer', 'much', 'need', 'restructuring']",2
618,"['yea', 'thats', 'coco', 'doing', 'way', 'rework', 'actually', 'sustainable']",2
620,"['some', 'rework', 'board', 'members', 'seek', 'remove', 'adam', 'neumann', 'ceo', 'is', 'adam', 'stuck', 'rock', 'hard', 'place', 'he', 'sure']",1
621,"['here', 'alex', 'skill', 'add', 'appeal', 'family', 'member', 'age']",2
623,"['excited', 'craig', 'hansen', 'world', 'resources', 'institute', 'soweto', 'rework', 'event', 'dig', 'put']",2
624,"['meet', 'users', 'revolt', 'against', '2', 'event', 'fee', 'and', 'blame', 'rework']",2
625,"['new', 'best', 'story', 'hacker', 'news', 'rework', 'parent', 'pull', 'po', 'follow', 'pushback', 'source']",1
626,"['rework', 'considers', 'rescue', 'plans', 'from', 'postbank', 'morgan', 'ny', 'times', 'technology']",2
627,"['rework', 'look', 'sell', 'spin', 'acquisition', 'include', 'firm', 'conductor']",2
629,"['depends', 'what', 'strike', 'far']",2
630,"['office', 'the', 'rise', 'fall', 'rework']",2
631,"['rework', 'pulls', 'out', 'po', 'amid', 'investor', 'concern']",2
632,"['reports', 'postbank', 'link', 'director', 'seek', 'ax', 'rework', 'ceo', 'the', 'asahi', 'shimbun', 'the', 'asahi', 'shimbun']",2
633,"['rework', 'withdraw', 'public', 'offering', 'focus', 'its', 'business', 'model']",2
634,"['inform', 'u', '1', '600', 'phone', 'booth', 'across', 'location', 'gas', 'high', 'level', 'formaldehyde', 'close', 'remove']",1
635,"['this', 'rework', 'thing', 'look', 'interest', 'whole', 'elizabeth', 'holmestheranos', 'debacle']",1
636,"['wow', 'go', 'goldman', 'ceo', 'dj', 'sol', 'rework', 'po', 'conflict', 'governance', 'solomon', 'concede', 'one', 'inch']",2
637,"['the', 'cycle', 'po', 'risk']",1
638,"['then', 'pay', 'rework', 'office', 'space', 'supposedly', 'need']",2
639,"['it', 'take', 'mba', 'figure', 'rework', 'fail', 'citation', 'business', 'insider']",1
640,"['live', 'look', 'rework', 'follow', 'delay', 'po']",2
641,"['rework', 'tech', 'company', 'go', 'coffee', 'shop', 'get', 'work']",2
642,"['we', 'the', 'postneumann', 'era', 'begin', 'rework', 'halt', 'new', 'lease', 'agreement', 'property', 'owner', 'u', 's', 'officesharing', 'startup', 'loo']",2
644,"['here', 'everything', 'rework', 'is', 'selling', 'to', 'save', 'its', 'business', 'postneumann', 'at', 'greystone', 'you', 'invest', 'rest']",3
646,"['yep', 'kinda', 'insane']",2
647,"['the', 'millennial', 'urban', 'lifestyle', 'is', 'about', 'get', 'more', 'expensive', 'as', 'rework', 'crash', 'user', 'bleeds', 'cash', 'consumertech', 'gold', 'rush', 'may', 'come', 'end']",2
648,"['today', '1', '2', '11am2pm', 'join', 'phase', 'two', '5792', 'w', 'jefferson', 'bleed', '90016']",2
649,"['run', 'druglords', 'vibe', 'braaaaahhhhhhhh', 'smoke', 'weeeeeeeed', 'cocaine', 'tequila', 'totally', 'sustainable', 'bro', 'hit', 'entire', 'director']",1
650,"['reworks', 'fault']",1
652,"['leaked', 'email', 'reveal', 'rework', 'warn', 'potentially', 'dangerous', 'phone', 'booth', 'taint', 'formaldehyde', 'early', 'august', 'via']",1
653,"['postbank', 'seeking', 'take', 'control', 'rework']",2
655,"['looks', 'like', 'everything', 'control', ""they've"", 'move', 'beyond', 'community', 'adjust', 'number', 'plain', 'hypothetical']",1
656,"['meet', 'reworks', 'epic', 'cash', 'black', 'hole', '36', 'of', 'shanghai', 'locations', 'are', 'vacant']",1
657,"['digitalchamber', 'report', 'rework', 'co-founder', 'adam', 'neumann', 'may', 'unload', 'property', 'pay', 'giant', 'loan']",2
659,"['newsmakerwework', 'po', 'spell', 'rough', 'land', 'ceo', 'neumann']",2
660,"['christ', 'note', 'sunday', 'always', 'great', 'read']",2
661,"['remark', 'stock', 'what', 'happens', 'next', 'rework', 'cnn']",2
662,"['rework', 'user', 'left', 'netflix', 'bird', 'amazon', 'late-age', 'capitalism', 'moneylosing', 'predatory', 'pricing', 'aim', 'create', 'monopoly']",2
664,"['rework', 'board', 'approves', 'postbank', 'takeover', 'w']",2
665,"['we', 'must', 'drunk', 'the', 's1', 'bunk', 'we', 'raise', 'flung', 'gotta', 'halve', 'junk', 'rework', 'weighs', 'slashing', 'valuation', 'more', 'than', 'half']",1
666,"['read', 'adam', 'neumann', 'step', 'need', 'make', 'sure', 'woman', 'room', 'day', 'one']",2
667,"['read', 'rework', 'never', 'really', 'work']",2
668,"['rework', 'expect', 'announce', 'major', 'layoff']",1
671,"['i', 'think', 'discourse', 'happen', 'month', 'ago', 'i', 'miss', 'ummmmmmmm', 'gwyneth', 'patrol', 'cousin', 'rework', 'ceo', 'wife']",2
672,"['why', '6', '2019', 'two', '2', 'site', 'already', 'one']",2
673,"['in', 'today', 'missouri', 'minute', 'rework', 'lay', '4', '000', 'staff', 'gm', 'offer', '1', '5', 'billion', 'wentzville', 'investment', 'missouri', 'join', 'state', 'investigation', 'casebook']",1
674,"['rework', 'could', 'turn', 'vision', 'fund', 'big', 'lemon']",3
675,"['ironic', 'guy', 'start', 'company', 'call', 'basically', 'end', 'i', 'get', 'mine']",1
676,"['representatives', 'decline', 'comment', 'article']",2
677,"['fail', 'ipos', 'could', 'cost']",1
678,"['rework', 'go', 'motion', 'speech']",2
679,"['arts', 'and', 'crafts', 'top', 'story', 'rework', 'parent', 'adjusts', 'corporate', 'governance', 'ahead', 'nasdaq', 'po', 'w', 'see']",2
680,"['this', 'interview', 'rework', 'spicy', 'i', 'still', 'really', 'want', 'know', 'go', 'happen', 'meet']",2
681,[],2
682,"['good', 'friend', 'kushner']",2
683,"['we', 'go', 'use']",2
684,"['weave', 'reach', 'peak', 'founder', 'ceo', 'how', 'reworks', 'adam', 'neumann', 'lose', 'job', 'disastrous', 'attempt', 'list', 'company', 'stock', 'market']",1
685,"['rework', 'troubled', 'share', 'office', 'space', 'company', 'accepted', 'takeover', 'offer', 'postbank', 'large', 'outside', 'shareholder']",2
686,"['rework', 'say', 'file', 'withdraw', 'po']",2
688,"['the', 'top', 'cloud', 'stories', 'week', 'blue', 'apron', 'pm', 'justin', 'kan', 'rework', 'sinfield']",2
689,"['guys', 'i', 'come', 'sick', 'idea', 'weworkinspired', 'erotic', 'thriller']",2
692,"['what', 'blast', 'radius', 'po', 'implosion']",1
695,"['oct', '15', '1', 'invest', '2', 'launch', '3', 'race', 'add', 'rescue', 'financier', 'slew', 'role', 'read']",2
696,"['voting', 'live', 'finalist', 'get', 'friend', 'family', 'vote', 'favorite', 'local', 'artist', 'win', 'performance', 'recess', 'rooftop', 'party', 'month', 'vote', 'here']",2
698,"['spoke', 'karen', 'gupta', 'silicon', 'value-based', 'co-founder', 'nexus', 'venture', 'partners', 'over-valuation', 'concern', 'software', 'market', 'challenge', 'building', 'say', 'software', 'service', 'company', 'fallout', 'rework', 'fail', 'po', 'vc', 'funding']",2
699,"['let', 'unpack', 'board', 'director', 'act', 'pressure', 'structure', 'governance', 'still', 'hot', 'mess', 'adam', 'pay', 'back', 'proceeds', 'make', 'thing', 'look', 'shady', 'less', '20', 'valuation', 'still', 'way', 'high']",1
700,"['ceo', 'trouble', 'travis', 'actually', 'brilliant', 'character', 'flaw', 'lead', 'solid', 'company', 'neumann', 'part', 'problem', 'rework', 'scam', 'real', 'estate', 'co', 'masquerade', 'tech', 'still', 'terrible', 'culture', 'network', 'effect']",1
701,"['jet', 'black', 'rework', 'professional', 'go', 'brush', 'red', 'red', 'bull', 'sponsor', 'casual', 'adventurer', 'lime', 'green', 'monster', 'energy', 'sponsor', 'motocross', 'enthusiast']",2
703,"['will', 'trouble', 'end', 'gig', 'economy', 'watch', 'get', 'ahead', 'time', 'perfect', 'around', 'worldhttp', 'bit', 'ly', '2qnkpma']",2
706,"['one', 'time', 'i', 'work', 'rework', 'building', 'old', 'shit', 'i', 'guess', 'rework', 'fit', 'x', 'number', 'tenant', 'normal', 'floor', 'so', 'make', 'elevator', 'work', 'lot', 'harder', 'one', 'day', 'elevator', 'go', 'free', 'fall', '4', 'floor']",1
707,"['happy', 'see', 'back', 'make', 'anchor', 'ship', 'thats', 'already', 'sunk', 'stay', 'active', 'predictive', 'reclaim', 'sustain', 'well-deserved', 'audience', 'rework', 'dead', 'horse', 'nobody', 'need', 'understand', 'expensive', 'pencil']",2
708,"['body', 'transformation', 'lunch', 'learn', 'talk']",2
709,"['wig', 'igg', 'rework', 'office', 'odyssey']",2
710,"['rework', 'ceo', 'adam', 'neumann', 'may', 'ask', 'step', 'company', 'delay', 'po', 'here', '9', 'founder', 'push', 'company', 'start']",2
711,"['will', 'watch', 'one', 'closely', 'rework', 'lot', 'interest', 'potential', 'revenue', 'channel', 'rework', 'goes', 'from', 'hot', 'not', 'dream', 'value', 'plunges', '45', 'billion']",3
712,"['rework', 'feel', 'like', 'first', 'wave', 'doctor', 'company', 'asked', 'grow', 'way', 'fast', 'audience', 'fully', 'arrive', 'could', 'support', 'growth', 'despite', 'sound', 'concept', 'company', 'eventually', 'take', 'stink', 'wear', 'share', 'office', 'space']",1
713,"['reworks', 'valuation', 'could', 'reportedly', 'slip', '8', 'billion', 'part', ""softbank's"", 'propose', 'bail-out', 'embattle', 'company', 'via']",1
715,"['now', 'rework', 'hand', 'japanese', 'i', 'wait', 'use', 'bidet', 'big', 'meeting']",2
716,"['yearbook', 'how', 'adam', 'neumann', 'is', 'winning', 'amid', 'rework', 'crisis', 'unknown', 'author', 'via']",2
720,"['principal', 'creator', 'fund', 'new', 'york', 'new', 'york', 'united', 'states', 'america', 'rework', 'principal']",2
721,"['schumpeter', 'rework', 'show', 'venture', 'capitalist', 'world', 'make-believe', 'via']",1
722,"['rework', 'bos', 'walk', 'away', '1', 'ibn', 'postbank', 'rescue', 'deal']",2
724,"['rework', 'parent', 'say', 'po', 'still', 'despite', 'setback']",2
725,"['rework', 'cash', 'clock', 'is', 'running', 'down', 'quickly']",1
726,"['i', 'think', 'simple', 'the', 'bank', 'lends', 'mortgage', 'buy', 'property', 'inflate', 'value', 'the', 'new', 'property', 'millionaire', 'invests', 'postbank', 'vision', 'fund', 'invests', 'rework', 'there', 'innumerable', 'path', 'money', 'take']",2
728,"['nope', 'he', 'reference', 'nov', 'email', 'i', 'miss', 'clearly', 'miscommunication', 'put', 'thing', 'move', 'we', 'say', 'april', 'show', 'day', 'they', 'scramble', 'sure', 'wed', 'say', 'may', 'st']",2
729,"['incredibly', 'stable', 'company', 'rework', 'appears', 'to', 'be', 'investing', 'in', 'incredibly', 'stable', 'industry', 'sport']",2
730,"['rework', 'parent', 'pull', 'po', 'follow', 'pushback', 'source']",2
732,"['postbank', 'seeking', 'take', 'control', 'rework', 'through', 'financing', 'package']",2
733,"['rework', 'could', 'run', 'cash', 'next', 'month', 'via']",1
734,"['arnie', 'minton', 'rework', 'number', 'man']",2
735,"['some', 'rework', 'board', 'members', 'plan', 'push', 'out', 'ceo', 'adam', 'neumann', 'after', 'po', 'delay']",1
736,"['sunk', 'cost', 'bias', 'screaming', 'deal', 'postbank', 'take', '80', 'ownership', 'rework', 'announces', '5', 'billion', 'new', 'financing', 'package']",2
737,"['the', 'fall', 'rework', 'startup', 'darling', 'come', 'unglued', 'the', 'wall', 'street', 'journal']",1
738,"['yearbook', 'rework', 'founder', 'allegedly', 'called', 'maternity', 'leave', 'vacation', 'unknown', 'author', 'via']",1
739,"['sent', 'late', 'innovation', 'wrap', 'this', 'one', 'focus', 'lot', 'climate', 'change', 'electric', 'vehicle', 'solar', 'also', 'touch', 'rework', 'quantum', 'supremacy']",2
740,"['this', 'umbrella', 'cost', '20', 'billion', 'cause', 'po', 'delay']",2
741,"['rework', 'late', 'problem', 'postbank', 'in', 'apr2019', 'wildcard', 'announce', '1', 'billion', 'partnership', 'postbank', 'in', 'aug2019', 'warn', 'client', 'confirm', 'undisclosed', 'sec', 'investigation', 'wildcard', 'does', 'postbank', 'even', 'know', 'way']",2
742,"['kantoorverhuurder', 'rework', 'smelt', 'beursgang', 'via']",2
743,"['rework', 'adam', 'neumann', 'loan', 'money', 'faraday', 'grid', 'ceo', 'fire']",2
744,"['rework', 'goes', 'from', 'hot', 'not', 'dream', 'value', 'plunges', '45', 'billion']",1
745,"['rework', 'expose', 'astronomical', 'amount', 'data', 'poorly', 'protect', 'wife', 'network']",1
746,"['2019', 'see', 'vision', 'fund', 'fortune', 'turn', 'sour', 'major', 'investment', 'tech', 'company', 'like', 'slack', 'fell', 'underwater', 'follow', 'lacklustre', 'ipos', 'worse', 'still', 'rework', 'vision', 'fund', 'big', 'investment', 'implore', 'way', 'go', 'public', 'we', 'user']",1
747,"['i', 'think', 'rework', 'may', 'best', 'counter-argument', 'history', 'idea', 'worthless', 'execution', 'everything', 'rework', 'execute', 'pretty', 'well', 'vision', 'strategy', 'execute', 'really', 'dumb']",1
748,"['from', 'office', 'camera', 'lent', 'rework']",2
749,"['charisma', 'aristotle', 'rework', 'via']",2
751,"['there', 'high', 'growth', 'culture', 'building', 'startup', 'ceos', 'post', 'po', 'ceos', 'we', 'saw', 'user', 'see', 'rework']",2
752,"['postbank', 'broke', 'almost', 'every', 'rule', 'invest', 'create', 'big', 'fund', 'ever', 'roughly', '40', 'vision', 'fund', 'cap', 'form', 'prefer', 'stock', 'promise', 'return', '7', 'pa', 'like', 'debt', 'delay', 'rework', 'po', 'sell-off', 'holding', 'show', 'cost', 'leverage']",2
753,"['this', 'good', 'point', 'the', 'late', 'event', 'rework', 'reflect', 'postbank', 'bod', 'much', 'reflect', 'adam', 'neumann']",2
754,"['rework', 'innov8', 'bundle', 'workspace', 'company', 'the', 'next', 'wave', 'start-ups', 'space', 'likely', 'unbundled', 'different', 'type', 'workspace', 'focus', 'collaboration', 'social', 'integrate', 'office', 'workspace', 'model', 'thoughts']",2
755,"['in', 'new', 'headache', 'rework', 'says', 'it', 'found', 'cancer-causing', 'chemical', 'its', 'phone', 'booths', 'cash-strapped', 'rework', 'officesharing', 'company', 'try', 'negotiate', 'financial', 'lifeline', 'new', 'problem', 'may', 'prove', 'costly', 'from', 'report', 'it', 'close']",1
757,"['thanks', 'update', 'i', 'watch', 'cnn', 'i', 'want', 'bull', 'shit', 'fox', 'mascot']",1
758,"['a', 'tour', 'dock', '72', 'week', 'reworks', 'valuation', 'come', 'fire', 'business', 'insider']",2
759,"['rework', 'reportedly', 'expect', 'lay', '2', '000', 'worker', 'early', 'week']",1
760,"['rework', 'parent', 'pull', 'po', 'follow', 'pushback', 'source']",1
763,"['with', 'rework', 'thermos', 'line', 'charm', 'fraud', 'exist']",1
764,"['just', '6', 'weeks', 'ago', 'rework', 'said', 'its', 'success', 'depends', 'large', 'part', 'keeping', 'its', 'ceo', 'but', 'here', 'surprising', 'thing', 'that', 'happened', 'sunday']",2
765,"['top', 'story', 'reworks', 'toxicity', 'problem', 'formaldehyde', 'see']",1
766,"['still', 'unable', 'see', 'sense', 'rework', 'ultimately', 'collective', 'vehicle', 'wealthy', 'backdrop', 'commercial', 'real', 'estate', 'property', 'value', 'probably', 'turn', 'wildly', 'overvalue', 'lease']",1
767,"['then', 'practice', 'lose', 'farther', 'lose', 'faster', 'place', 'name', 'meant', 'travel', 'none', 'bring', 'disaster', ""'"", 'ex', 'ceo', 'rework']",2
768,"['they', 'try', 'profitable']",2
769,"['today', 'would', 'great', 'day', 'rework', 'staff', 'walk', 'demand', 'company', '1', 'reimburse', 'value', 'lose', 'stock', 'option', '2', 'terminate', 'noncompete', 'force', 'arbitration', 'agreement']",1
770,"['ok', 'funny', 'ultimately', 'quite', 'sad', 'rework', 'remotely', 'admits', 'lot', 'office', 'nobody', 'around', 'fix', 'problem']",1
771,"['september', '27', '2019152', 'rework', 'and', 'competition', 'in', 'real', 'estate', 'with', 'fishman', 'speyer', 'md', 'fund']",2
772,"['wendy', 'silverstein', 'head', 'rework', 'real-estate', 'fund', 'the', 'real', 'deal']",2
773,"['rework', 's1']",2
774,"['as', 'usual', 'interest', 'post', 'what', 'is', 'tech', 'company', 'contextualise', 'early', 'day', 'ibm', 'till', 'rework', 'peloton', 'a', 'lot', 'highlight']",2
775,"['seek', 'u', 's', 'national', 'security', 'review', 'deal']",2
776,"['thank', 'goodness', 'rework', 'proceed', 'po']",2
777,"['people', 'important', 'thing', 'business', 'model', 'product', 'follow', 'right', 'people', 'adam', 'neumann', 'co-founder', 'rework']",3
778,"['landscape', 'en', 'rework', 'park', 'plaza']",2
779,"['my', 'big', 'qualm', 'reworks', 'prospectus', 'ceo', 'basically', 'use', 'company', 'investor', 'money', 'personally', 'enrich', 'at', 'the', 'cost', 'of', 'his', 'company', 'scott', 'take', 'ceo', 'task', 'need', 'refresh', 'gild', 'age']",1
780,"['rework', 'look', 'sell', 'spin', 'acquisition', 'include', 'firm', 'conductor']",2
781,"['behave', 'cult', 'otherwise', 'adam', 'get']",1
782,"['wow', 'nearly', 'do', 'rework', 'founder', 'get', 'nearly', '1', '7', 'billion', 'let', 'postbank', 'take', 'company']",2
783,"['en', 'rework', 'de', 'la', 'opv', 'al', 'restate']",2
785,"['rework', 'rework', 'deal', 'postbank', 'group', 'international', 'sign', 'time', 'insane', 'show', 'founder', 'financially', 'played', 'card', 'right', 'bubble', 'play', 'also', 'may', 'need', 'change', 'name', 'live', 'hat', 'step', 'cygni']",1
786,"['being', 'part', 'institution', 'blind', 'imperfection', 'institution', 'cause', 'rationalize', 'shortcoming', 'happens', 'rework', 'white', 'house', 'everywhere', 'else', 'human', 'convene', 'attach', 'personal', 'value', 'affiliate', 'organization']",1
787,"['rework', 'bonds', 'drop', 'below', 'par', 'first', 'time', 'since', 'po', 'filing']",2
789,"['i', 'love', 'kind', 'meeting', 'i', 'use', 'go', 'meeting', 'sand', 'hill', 'road', 'back', 'lots', 'creative', 'idea', 'different', 'perspective', 'twitter', 'handle', 'huge', 'issue', 'everyone', 'worse', 'part', 'people', 'go', 'creative', 'use', 'name', 'th']",2
790,"['i', 'start', 'wonder', 'thing', 'start', 'potemkin', 'company', 'is', 'silicon', 'valley', 'really', 'space', 'innovation', 'happen', 'the', 'rework', 'mess', 'explain', 'via']",1
791,"['neither', 'hunter', 'biden', 'ivana', 'trump', 'anything', 'w', 'rework', '99', 'company', 'subject', 'terrible', 'corporate', 'governance']",2
792,"['rework', 'definitely', 'go', 'public', 'time', 'soon', 'if', 'po', 'implode']",2
793,"['some', 'rework', 'board', 'are', 'said', 'be', 'discussing', 'replacing', 'its', 'c', 'e', 'o']",2
796,"['alexandria', 'ocasiocortez', 'say', 'anyone', 'invest', 'reworks', '47', 'billion', 'valuation', 'get', 'fleece', 'via']",1
797,"['broadloom', 'rework', 'dow', 'futures', 'china', 'trade', 'cloudflare', '5', 'things', 'you', 'must', 'know', 'via']",2
798,"['right', 'review', 'monthly', 'cost', 'reduce', 'expense', 'member', 'eventbrite', 'charge', 'fee', 'paid', 'booking', 'free', 'one', 'either', 'party', 'rework', 'probably', 'try', 'cash', '200', 'paid', 'acquire', 'some', 'interest', 'alternative', 'like', 'look']",1
799,"['no', 'surprise', 'rework', 'ceo', 'adam', 'neumann', 'step', 'remains', 'non-executive', 'chairman', 'via']",2
800,"['masayoshi', 'son', 'unyielding', 'optimism', 'lack', 'challenger', 'lead', 'postbank', 'overvalue', 'rework', 'source', 'say']",2
801,"['what', 'typical', 'recourse', 'surely', 'non-recourse', 'least', 'collateral', 'share', 'put', 'like', 'rework']",2
803,"[""three's"", 'lot', 'learn', 'po', 'fiasco', 'wow']",2
804,"['pull', 'thousand', 'phone', 'booth', 'service', 'formaldehyde', 'scare', 'via']",1
806,[],2
807,"['rework', 'po', 'clusterfck', 'a', 'verbal', 'homicide', 'article']",1
808,"['weworkのニューマンceoが辞任', '非常勤の会長職に', 'techcrunch', 'japan']",2
809,"['postbank', 'planning', 'take', 'write-down', 'least', '5', 'billion', 'reflect', 'plunge', 'value', 'holding', 'include', 'rework', 'user', 'source', 'say', 'via']",2
812,"['reworks', 'wife', 'is', 'woefully', 'insecure']",1
813,"['under', 'pressure', 'leave', 'board', 'member', 'investor', 'recent', 'day', 'mr', 'neumann', 'become', 'non-executive', 'chairman', 'we', 'company', 'rework', 'name', 'two', 'current', 'executive', 'sebastian', 'cunningham', 'arnie', 'minton', 'interim', 'chief', 'executive']",2
814,"['lending', 'rework', 'potentially', 'dicey', 'one', 'junk-bond', 'investor', 'diamond', 'hill', 'capital', 'management', 'john', 'mcclair', 'say', 'anybody', 'brave', 'enough', 'would', 'take', 'substantial', 'career', 'risk', 'とまで言われているけどsbgは全損を避けたくて追加投資せざるを得ないんやで']",1
815,"['new', 'post', 'rework', 'founder', 'get', 'nearly', '1', '7', 'billion', 'let', 'postbank', 'take', 'company']",2
816,"['even', 'oust', 'adam', 'neumann', 'ceo', 'rework', 'could', 'still', 'go', 'public', 'year', 'price', 'po', 'low', 'enough']",2
817,"['rework', '10', 'community', 'adjust', 'valuation']",2
818,"['the', 'rework', 'set', 'show', 'how', 'work', 'giant', 'go', '47', 'billion', 'valuation', 'talk', 'bankruptcy', '6', 'week', 'via']",1
819,"['meet', 'frances', 'frei', 'rework', 'first', 'female', 'board', 'member']",2
820,"['rework', 'collapse', 'businessschool', 'study', 'excess', 'private', 'capital', 'unregulated', 'market', 'fetishist', 'wealth-creating', 'genius', 'lone', 'pioneer']",1
821,"['here', 'come', 'pain', 'major', 'cut', 'come', 'surprise', 'divesting', 'non-core', 'biz', 'like', 'regrow', 'child', 'care', 'there', 'slot', 'pain', 'path', 'profitability', 'even', 'achievable', 'imo', '2025', 'major', 'risk', 'worth', 'pain']",1
822,"['rework', 'agree', ""softbank's"", 'bail-out', 'value', 'company', '7', '5', 'billion', '8', 'billion', 'accord', 'nbc']",2
823,"['interesting', 'take', 'rework', 'having', 'work', 'multiple', 'different', 'client', 'rework', 'office', 'i', 'always', 'felt', 'bit', 'uneasy', 'whole', 'thing']",1
